N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
8M	256	cuda_atomic_point	aos	50	1024	16	1	3	41.1232	0.0980454
8M	256	cuda_atomic_point	aos	50	1024	16	1	4	37.7271	0.0899485
8M	256	cuda_atomic_point	aos	50	1024	16	1	5	40.9701	0.0976803
8M	256	cuda_atomic_point	aos	50	4096	1	1	1	11.739	0.0279879
8M	256	cuda_atomic_point	aos	50	4096	1	1	2	11.7579	0.0280329
8M	256	cuda_atomic_point	aos	50	4096	1	1	3	11.7885	0.028106
8M	256	cuda_atomic_point	aos	50	4096	1	1	4	11.4382	0.0272709
8M	256	cuda_atomic_point	aos	50	4096	1	1	5	11.7363	0.0279814
8M	256	cuda_atomic_point	aos	50	4096	4	1	1	40.9982	0.0977473
8M	256	cuda_atomic_point	aos	50	4096	4	1	2	38.0923	0.0908191
8M	256	cuda_atomic_point	aos	50	4096	4	1	3	40.8775	0.0974594
8M	256	cuda_atomic_point	aos	50	4096	4	1	4	41.0904	0.0979672
8M	256	cuda_atomic_point	aos	50	4096	4	1	5	41.0482	0.0978666
8M	256	cuda_atomic_point	aos	50	4096	16	1	1	109.765	0.261701
8M	256	cuda_atomic_point	aos	50	4096	16	1	2	109.289	0.260564
8M	256	cuda_atomic_point	aos	50	4096	16	1	3	109.472	0.261002
8M	256	cuda_atomic_point	aos	50	4096	16	1	4	108.885	0.259601
8M	256	cuda_atomic_point	aos	50	4096	16	1	5	110.174	0.262675
8M	256	cuda_atomic_point	aos	64	16	1	1	1	58.3985	0.108776
8M	256	cuda_atomic_point	aos	64	16	1	1	2	58.4869	0.10894
8M	256	cuda_atomic_point	aos	64	16	1	1	3	58.3058	0.108603
8M	256	cuda_atomic_point	aos	64	16	1	1	4	58.682	0.109304
8M	256	cuda_atomic_point	aos	64	16	1	1	5	58.2955	0.108584
8M	256	cuda_atomic_point	aos	64	16	4	1	1	15.8203	0.0294675
8M	256	cuda_atomic_point	aos	64	16	4	1	2	18.7017	0.0348347
8M	256	cuda_atomic_point	aos	64	16	4	1	3	16.866	0.0314154
8M	256	cuda_atomic_point	aos	64	16	4	1	4	15.8174	0.0294622
8M	256	cuda_atomic_point	aos	64	16	4	1	5	15.8478	0.0295188
8M	256	cuda_atomic_point	aos	64	16	16	1	1	13.0057	0.024225
8M	256	cuda_atomic_point	aos	64	16	16	1	2	13.0246	0.0242602
8M	256	cuda_atomic_point	aos	64	16	16	1	3	13.0401	0.0242891
8M	256	cuda_atomic_point	aos	64	16	16	1	4	15.4755	0.0288253
8M	256	cuda_atomic_point	aos	64	16	16	1	5	14.0038	0.026084
8M	256	cuda_atomic_point	aos	64	64	1	1	1	15.7858	0.0294033
8M	256	cuda_atomic_point	aos	64	64	1	1	2	15.7806	0.0293937
8M	256	cuda_atomic_point	aos	64	64	1	1	3	15.8002	0.0294302
8M	256	cuda_atomic_point	aos	64	64	1	1	4	15.8157	0.029459
8M	256	cuda_atomic_point	aos	64	64	1	1	5	15.7881	0.0294077
8M	256	cuda_atomic_point	aos	64	64	4	1	1	15.3924	0.0286706
8M	256	cuda_atomic_point	aos	64	64	4	1	2	13.9873	0.0260533
8M	256	cuda_atomic_point	aos	64	64	4	1	3	13.7153	0.0255467
8M	256	cuda_atomic_point	aos	64	64	4	1	4	13.0608	0.0243277
8M	256	cuda_atomic_point	aos	64	64	4	1	5	13.0126	0.0242379
8M	256	cuda_atomic_point	aos	64	64	16	1	1	13.0696	0.024344
8M	256	cuda_atomic_point	aos	64	64	16	1	2	13.061	0.024328
8M	256	cuda_atomic_point	aos	64	64	16	1	3	15.3957	0.0286767
8M	256	cuda_atomic_point	aos	64	64	16	1	4	14.0057	0.0260877
8M	256	cuda_atomic_point	aos	64	64	16	1	5	13.0577	0.0243218
8M	256	cuda_atomic_point	aos	64	256	1	1	1	13.0049	0.0242235
8M	256	cuda_atomic_point	aos	64	256	1	1	2	13.052	0.0243112
8M	256	cuda_atomic_point	aos	64	256	1	1	3	13.0637	0.024333
8M	256	cuda_atomic_point	aos	64	256	1	1	4	13.0138	0.0242401
8M	256	cuda_atomic_point	aos	64	256	1	1	5	15.4706	0.0288163
8M	256	cuda_atomic_point	aos	64	256	4	1	1	13.0776	0.0243589
8M	256	cuda_atomic_point	aos	64	256	4	1	2	13.056	0.0243188
8M	256	cuda_atomic_point	aos	64	256	4	1	3	13.0747	0.0243536
8M	256	cuda_atomic_point	aos	64	256	4	1	4	13.0343	0.0242783
8M	256	cuda_atomic_point	aos	64	256	4	1	5	13.0493	0.0243062
8M	256	cuda_atomic_point	aos	64	256	16	1	1	13.3127	0.0247969
8M	256	cuda_atomic_point	aos	64	256	16	1	2	15.4636	0.0288032
8M	256	cuda_atomic_point	aos	64	256	16	1	3	14.2942	0.026625
8M	256	cuda_atomic_point	aos	64	256	16	1	4	14.193	0.0264364
8M	256	cuda_atomic_point	aos	64	256	16	1	5	13.2205	0.0246251
8M	256	cuda_atomic_point	aos	64	1024	1	1	1	13.1383	0.0244719
8M	256	cuda_atomic_point	aos	64	1024	1	1	2	13.1253	0.0244478
8M	256	cuda_atomic_point	aos	64	1024	1	1	3	13.0857	0.024374
8M	256	cuda_atomic_point	aos	64	1024	1	1	4	15.534	0.0289343
8M	256	cuda_atomic_point	aos	64	1024	1	1	5	14.0572	0.0261836
8M	256	cuda_atomic_point	aos	64	1024	4	1	1	13.3677	0.0248992
8M	256	cuda_atomic_point	aos	64	1024	4	1	2	13.2969	0.0247674
8M	256	cuda_atomic_point	aos	64	1024	4	1	3	13.219	0.0246224
8M	256	cuda_atomic_point	aos	64	1024	4	1	4	13.4552	0.0250623
8M	256	cuda_atomic_point	aos	64	1024	4	1	5	13.2666	0.0247109
8M	256	cuda_atomic_point	aos	64	1024	16	1	1	59.216	0.110298
8M	256	cuda_atomic_point	aos	64	1024	16	1	2	59.3484	0.110545
8M	256	cuda_atomic_point	aos	64	1024	16	1	3	59.3184	0.110489
8M	256	cuda_atomic_point	aos	64	1024	16	1	4	59.2494	0.110361
8M	256	cuda_atomic_point	aos	64	1024	16	1	5	58.2199	0.108443
8M	256	cuda_atomic_point	aos	64	4096	1	1	1	13.3006	0.0247742
8M	256	cuda_atomic_point	aos	64	4096	1	1	2	15.5735	0.029008
8M	256	cuda_atomic_point	aos	64	4096	1	1	3	14.2418	0.0265275
8M	256	cuda_atomic_point	aos	64	4096	1	1	4	13.1661	0.0245239
8M	256	cuda_atomic_point	aos	64	4096	1	1	5	13.2831	0.0247418
8M	256	cuda_atomic_point	aos	64	4096	4	1	1	59.4716	0.110775
8M	256	cuda_atomic_point	aos	64	4096	4	1	2	59.3787	0.110601
8M	256	cuda_atomic_point	aos	64	4096	4	1	3	59.6928	0.111187
8M	256	cuda_atomic_point	aos	64	4096	4	1	4	52.8224	0.0983894
8M	256	cuda_atomic_point	aos	64	4096	4	1	5	55.9322	0.104182
8M	256	cuda_atomic_point	aos	64	4096	16	1	1	161.218	0.300293
8M	256	cuda_atomic_point	aos	64	4096	16	1	2	161.374	0.300582
8M	256	cuda_atomic_point	aos	64	4096	16	1	3	158.836	0.295855
8M	256	cuda_atomic_point	aos	64	4096	16	1	4	161.415	0.300658
8M	256	cuda_atomic_point	aos	64	4096	16	1	5	161.108	0.300087
8M	256	cuda_atomic_point	aos	128	16	1	1	1	66.8857	0.0622922
8M	256	cuda_atomic_point	aos	128	16	1	1	2	65.535	0.0610343
8M	256	cuda_atomic_point	aos	128	16	1	1	3	66.4544	0.0618905
8M	256	cuda_atomic_point	aos	128	16	1	1	4	78.7515	0.073343
8M	256	cuda_atomic_point	aos	128	16	1	1	5	68.1248	0.0634462
8M	256	cuda_atomic_point	aos	128	16	4	1	1	30.4005	0.0283126
8M	256	cuda_atomic_point	aos	128	16	4	1	2	30.4301	0.0283403
8M	256	cuda_atomic_point	aos	128	16	4	1	3	35.9495	0.0334806
8M	256	cuda_atomic_point	aos	128	16	4	1	4	30.4165	0.0283275
8M	256	cuda_atomic_point	aos	128	16	4	1	5	30.434	0.0283438
8M	256	cuda_atomic_point	aos	128	16	16	1	1	30.7445	0.028633
8M	256	cuda_atomic_point	aos	128	16	16	1	2	26.1231	0.024329
8M	256	cuda_atomic_point	aos	128	16	16	1	3	26.0697	0.0242793
8M	256	cuda_atomic_point	aos	128	16	16	1	4	26.2197	0.024419
8M	256	cuda_atomic_point	aos	128	16	16	1	5	26.1437	0.0243482
8M	256	cuda_atomic_point	aos	128	64	1	1	1	32.5765	0.0303392
8M	256	cuda_atomic_point	aos	128	64	1	1	2	30.2617	0.0281834
8M	256	cuda_atomic_point	aos	128	64	1	1	3	30.3433	0.0282594
8M	256	cuda_atomic_point	aos	128	64	1	1	4	35.8136	0.033354
8M	256	cuda_atomic_point	aos	128	64	1	1	5	30.29	0.0282097
8M	256	cuda_atomic_point	aos	128	64	4	1	1	25.8445	0.0240696
8M	256	cuda_atomic_point	aos	128	64	4	1	2	26.1091	0.024316
8M	256	cuda_atomic_point	aos	128	64	4	1	3	30.579	0.0284789
8M	256	cuda_atomic_point	aos	128	64	4	1	4	26.168	0.0243708
8M	256	cuda_atomic_point	aos	128	64	4	1	5	26.0409	0.0242525
8M	256	cuda_atomic_point	aos	128	64	16	1	1	30.5401	0.0284427
8M	256	cuda_atomic_point	aos	128	64	16	1	2	26.9533	0.0251022
8M	256	cuda_atomic_point	aos	128	64	16	1	3	26.5148	0.0246938
8M	256	cuda_atomic_point	aos	128	64	16	1	4	26.7072	0.024873
8M	256	cuda_atomic_point	aos	128	64	16	1	5	26.5662	0.0247417
8M	256	cuda_atomic_point	aos	128	256	1	1	1	26.1267	0.0243323
8M	256	cuda_atomic_point	aos	128	256	1	1	2	26.1866	0.0243881
8M	256	cuda_atomic_point	aos	128	256	1	1	3	26.3228	0.024515
8M	256	cuda_atomic_point	aos	128	256	1	1	4	30.6808	0.0285737
8M	256	cuda_atomic_point	aos	128	256	1	1	5	26.7101	0.0248758
8M	256	cuda_atomic_point	aos	128	256	4	1	1	26.2838	0.0244787
8M	256	cuda_atomic_point	aos	128	256	4	1	2	26.6814	0.024849
8M	256	cuda_atomic_point	aos	128	256	4	1	3	30.8466	0.0287281
8M	256	cuda_atomic_point	aos	128	256	4	1	4	28.2963	0.026353
8M	256	cuda_atomic_point	aos	128	256	4	1	5	26.3468	0.0245374
8M	256	cuda_atomic_point	aos	128	256	16	1	1	57.5844	0.0536297
8M	256	cuda_atomic_point	aos	128	256	16	1	2	53.3109	0.0496496
8M	256	cuda_atomic_point	aos	128	256	16	1	3	56.3022	0.0524355
8M	256	cuda_atomic_point	aos	128	256	16	1	4	56.9561	0.0530445
8M	256	cuda_atomic_point	aos	128	256	16	1	5	57.2677	0.0533347
8M	256	cuda_atomic_point	aos	128	1024	1	1	1	26.2592	0.0244558
8M	256	cuda_atomic_point	aos	128	1024	1	1	2	26.3801	0.0245684
8M	256	cuda_atomic_point	aos	128	1024	1	1	3	26.2768	0.0244722
8M	256	cuda_atomic_point	aos	128	1024	1	1	4	26.2924	0.0244867
8M	256	cuda_atomic_point	aos	128	1024	1	1	5	30.8216	0.0287048
8M	256	cuda_atomic_point	aos	128	1024	4	1	1	57.6875	0.0537256
8M	256	cuda_atomic_point	aos	128	1024	4	1	2	55.8219	0.0519882
8M	256	cuda_atomic_point	aos	128	1024	4	1	3	54.0772	0.0503633
8M	256	cuda_atomic_point	aos	128	1024	4	1	4	56.2753	0.0524105
8M	256	cuda_atomic_point	aos	128	1024	4	1	5	58.3287	0.0543228
8M	256	cuda_atomic_point	aos	128	1024	16	1	1	201.155	0.18734
8M	256	cuda_atomic_point	aos	128	1024	16	1	2	205.733	0.191604
8M	256	cuda_atomic_point	aos	128	1024	16	1	3	212.313	0.197732
8M	256	cuda_atomic_point	aos	128	1024	16	1	4	214.361	0.199639
8M	256	cuda_atomic_point	aos	128	1024	16	1	5	208.426	0.194112
8M	256	cuda_atomic_point	aos	128	4096	1	1	1	57.6262	0.0536686
8M	256	cuda_atomic_point	aos	128	4096	1	1	2	58.2752	0.054273
8M	256	cuda_atomic_point	aos	128	4096	1	1	3	58.1551	0.0541612
8M	256	cuda_atomic_point	aos	128	4096	1	1	4	57.6686	0.0537081
8M	256	cuda_atomic_point	aos	128	4096	1	1	5	52.2176	0.0486315
8M	256	cuda_atomic_point	aos	128	4096	4	1	1	208.627	0.194299
8M	256	cuda_atomic_point	aos	128	4096	4	1	2	214.827	0.200073
8M	256	cuda_atomic_point	aos	128	4096	4	1	3	196.855	0.183335
8M	256	cuda_atomic_point	aos	128	4096	4	1	4	210.269	0.195828
8M	256	cuda_atomic_point	aos	128	4096	4	1	5	217.544	0.202604
8M	256	cuda_atomic_point	aos	128	4096	16	1	1	426.651	0.397349
8M	256	cuda_atomic_point	aos	128	4096	16	1	2	437.684	0.407625
8M	256	cuda_atomic_point	aos	128	4096	16	1	3	428.635	0.399198
8M	256	cuda_atomic_point	aos	128	4096	16	1	4	425.921	0.39667
8M	256	cuda_atomic_point	aos	128	4096	16	1	5	425.603	0.396373
8M	256	cuda_atomic_point	soa	4	16	1	1	1	10.8955	0.32471
8M	256	cuda_atomic_point	soa	4	16	1	1	2	10.8995	0.324832
8M	256	cuda_atomic_point	soa	4	16	1	1	3	10.9016	0.324894
8M	256	cuda_atomic_point	soa	4	16	1	1	4	10.8916	0.324594
8M	256	cuda_atomic_point	soa	4	16	1	1	5	10.8881	0.324492
8M	256	cuda_atomic_point	soa	4	16	4	1	1	5.28868	0.157615
8M	256	cuda_atomic_point	soa	4	16	4	1	2	6.25123	0.186301
8M	256	cuda_atomic_point	soa	4	16	4	1	3	6.25336	0.186365
8M	256	cuda_atomic_point	soa	4	16	4	1	4	6.25319	0.18636
8M	256	cuda_atomic_point	soa	4	16	4	1	5	6.25155	0.186311
8M	256	cuda_atomic_point	soa	4	16	16	1	1	1.58842	0.0473386
8M	256	cuda_atomic_point	soa	4	16	16	1	2	1.58861	0.0473443
8M	256	cuda_atomic_point	soa	4	16	16	1	3	1.59159	0.047433
8M	256	cuda_atomic_point	soa	4	16	16	1	4	1.59134	0.0474256
8M	256	cuda_atomic_point	soa	4	16	16	1	5	1.58803	0.0473269
8M	256	cuda_atomic_point	soa	4	64	1	1	1	8.83795	0.263391
8M	256	cuda_atomic_point	soa	4	64	1	1	2	8.85325	0.263847
8M	256	cuda_atomic_point	soa	4	64	1	1	3	8.84469	0.263592
8M	256	cuda_atomic_point	soa	4	64	1	1	4	8.85944	0.264032
8M	256	cuda_atomic_point	soa	4	64	1	1	5	8.8536	0.263858
8M	256	cuda_atomic_point	soa	4	64	4	1	1	2.22857	0.0664164
8M	256	cuda_atomic_point	soa	4	64	4	1	2	2.22924	0.0664364
8M	256	cuda_atomic_point	soa	4	64	4	1	3	2.22655	0.0663563
8M	256	cuda_atomic_point	soa	4	64	4	1	4	2.22514	0.0663142
8M	256	cuda_atomic_point	soa	4	64	4	1	5	2.2258	0.066334
8M	256	cuda_atomic_point	soa	4	64	16	1	1	0.581969	0.017344
8M	256	cuda_atomic_point	soa	4	64	16	1	2	0.582185	0.0173505
8M	256	cuda_atomic_point	soa	4	64	16	1	3	0.582166	0.0173499
8M	256	cuda_atomic_point	soa	4	64	16	1	4	0.582361	0.0173557
8M	256	cuda_atomic_point	soa	4	64	16	1	5	0.581038	0.0173163
8M	256	cuda_atomic_point	soa	4	256	1	1	1	3.615	0.107735
8M	256	cuda_atomic_point	soa	4	256	1	1	2	3.64106	0.108512
8M	256	cuda_atomic_point	soa	4	256	1	1	3	3.67696	0.109582
8M	256	cuda_atomic_point	soa	4	256	1	1	4	3.67978	0.109666
8M	256	cuda_atomic_point	soa	4	256	1	1	5	3.65888	0.109043
8M	256	cuda_atomic_point	soa	4	256	4	1	1	0.94383	0.0281283
8M	256	cuda_atomic_point	soa	4	256	4	1	2	0.935622	0.0278837
8M	256	cuda_atomic_point	soa	4	256	4	1	3	0.942129	0.0280776
8M	256	cuda_atomic_point	soa	4	256	4	1	4	0.942315	0.0280832
8M	256	cuda_atomic_point	soa	4	256	4	1	5	0.947033	0.0282238
8M	256	cuda_atomic_point	soa	4	256	16	1	1	0.797544	0.0237687
8M	256	cuda_atomic_point	soa	4	256	16	1	2	0.798189	0.0237879
8M	256	cuda_atomic_point	soa	4	256	16	1	3	0.795723	0.0237144
8M	256	cuda_atomic_point	soa	4	256	16	1	4	0.797646	0.0237717
8M	256	cuda_atomic_point	soa	4	256	16	1	5	0.796538	0.0237387
8M	256	cuda_atomic_point	soa	4	1024	1	1	1	1.33054	0.0396531
8M	256	cuda_atomic_point	soa	4	1024	1	1	2	1.33758	0.039863
8M	256	cuda_atomic_point	soa	4	1024	1	1	3	1.33243	0.0397094
8M	256	cuda_atomic_point	soa	4	1024	1	1	4	1.34536	0.0400949
8M	256	cuda_atomic_point	soa	4	1024	1	1	5	1.34153	0.0399806
8M	256	cuda_atomic_point	soa	4	1024	4	1	1	1.06248	0.0316643
8M	256	cuda_atomic_point	soa	4	1024	4	1	2	1.06173	0.031642
8M	256	cuda_atomic_point	soa	4	1024	4	1	3	1.06302	0.0316806
8M	256	cuda_atomic_point	soa	4	1024	4	1	4	1.06173	0.031642
8M	256	cuda_atomic_point	soa	4	1024	4	1	5	1.05871	0.0315519
8M	256	cuda_atomic_point	soa	4	1024	16	1	1	1.06301	0.0316801
8M	256	cuda_atomic_point	soa	4	1024	16	1	2	1.0654	0.0317512
8M	256	cuda_atomic_point	soa	4	1024	16	1	3	1.06418	0.0317152
8M	256	cuda_atomic_point	soa	4	1024	16	1	4	1.06351	0.031695
8M	256	cuda_atomic_point	soa	4	1024	16	1	5	1.06152	0.0316357
8M	256	cuda_atomic_point	soa	4	4096	1	1	1	0.939667	0.0280043
8M	256	cuda_atomic_point	soa	4	4096	1	1	2	0.940165	0.0280191
8M	256	cuda_atomic_point	soa	4	4096	1	1	3	0.940462	0.028028
8M	256	cuda_atomic_point	soa	4	4096	1	1	4	0.939705	0.0280054
8M	256	cuda_atomic_point	soa	4	4096	1	1	5	0.941283	0.0280524
8M	256	cuda_atomic_point	soa	4	4096	4	1	1	0.947321	0.0282324
8M	256	cuda_atomic_point	soa	4	4096	4	1	2	0.949212	0.0282887
8M	256	cuda_atomic_point	soa	4	4096	4	1	3	0.948333	0.0282625
8M	256	cuda_atomic_point	soa	4	4096	4	1	4	0.947391	0.0282345
8M	256	cuda_atomic_point	soa	4	4096	4	1	5	0.947714	0.0282441
8M	256	cuda_atomic_point	soa	4	4096	16	1	1	0.952935	0.0283997
8M	256	cuda_atomic_point	soa	4	4096	16	1	2	0.949763	0.0283051
8M	256	cuda_atomic_point	soa	4	4096	16	1	3	0.950909	0.0283393
8M	256	cuda_atomic_point	soa	4	4096	16	1	4	0.950845	0.0283374
8M	256	cuda_atomic_point	soa	4	4096	16	1	5	0.950636	0.0283312
8M	256	cuda_atomic_point	soa	16	16	1	1	1	25.6129	0.190831
8M	256	cuda_atomic_point	soa	16	16	1	1	2	25.8201	0.192375
8M	256	cuda_atomic_point	soa	16	16	1	1	3	25.5772	0.190565
8M	256	cuda_atomic_point	soa	16	16	1	1	4	25.735	0.191741
8M	256	cuda_atomic_point	soa	16	16	1	1	5	22.3929	0.16684
8M	256	cuda_atomic_point	soa	16	16	4	1	1	5.69955	0.0424649
8M	256	cuda_atomic_point	soa	16	16	4	1	2	5.88137	0.0438196
8M	256	cuda_atomic_point	soa	16	16	4	1	3	5.63039	0.0419496
8M	256	cuda_atomic_point	soa	16	16	4	1	4	5.8289	0.0434287
8M	256	cuda_atomic_point	soa	16	16	4	1	5	5.84846	0.0435744
8M	256	cuda_atomic_point	soa	16	16	16	1	1	1.46846	0.0109409
8M	256	cuda_atomic_point	soa	16	16	16	1	2	1.46594	0.0109221
8M	256	cuda_atomic_point	soa	16	16	16	1	3	1.4731	0.0109755
8M	256	cuda_atomic_point	soa	16	16	16	1	4	1.45365	0.0108305
8M	256	cuda_atomic_point	soa	16	16	16	1	5	1.47207	0.0109678
8M	256	cuda_atomic_point	soa	16	64	1	1	1	8.39535	0.0625502
8M	256	cuda_atomic_point	soa	16	64	1	1	2	8.33282	0.0620844
8M	256	cuda_atomic_point	soa	16	64	1	1	3	8.29323	0.0617893
8M	256	cuda_atomic_point	soa	16	64	1	1	4	8.39357	0.062537
8M	256	cuda_atomic_point	soa	16	64	1	1	5	8.32349	0.0620148
8M	256	cuda_atomic_point	soa	16	64	4	1	1	2.64647	0.0197177
8M	256	cuda_atomic_point	soa	16	64	4	1	2	2.62651	0.019569
8M	256	cuda_atomic_point	soa	16	64	4	1	3	2.51901	0.0187681
8M	256	cuda_atomic_point	soa	16	64	4	1	4	2.78954	0.0207837
8M	256	cuda_atomic_point	soa	16	64	4	1	5	2.82274	0.0210311
8M	256	cuda_atomic_point	soa	16	64	16	1	1	1.82921	0.0136287
8M	256	cuda_atomic_point	soa	16	64	16	1	2	1.78395	0.0132914
8M	256	cuda_atomic_point	soa	16	64	16	1	3	1.77757	0.0132439
8M	256	cuda_atomic_point	soa	16	64	16	1	4	1.77646	0.0132356
8M	256	cuda_atomic_point	soa	16	64	16	1	5	1.77405	0.0132177
8M	256	cuda_atomic_point	soa	16	256	1	1	1	4.49576	0.033496
8M	256	cuda_atomic_point	soa	16	256	1	1	2	4.52773	0.0337342
8M	256	cuda_atomic_point	soa	16	256	1	1	3	4.4251	0.0329695
8M	256	cuda_atomic_point	soa	16	256	1	1	4	4.57645	0.0340972
8M	256	cuda_atomic_point	soa	16	256	1	1	5	4.47614	0.0333498
8M	256	cuda_atomic_point	soa	16	256	4	1	1	3.12995	0.0233199
8M	256	cuda_atomic_point	soa	16	256	4	1	2	3.17788	0.0236771
8M	256	cuda_atomic_point	soa	16	256	4	1	3	3.37251	0.0251271
8M	256	cuda_atomic_point	soa	16	256	4	1	4	3.35044	0.0249628
8M	256	cuda_atomic_point	soa	16	256	4	1	5	3.38402	0.0252129
8M	256	cuda_atomic_point	soa	16	256	16	1	1	2.96676	0.0221041
8M	256	cuda_atomic_point	soa	16	256	16	1	2	2.97231	0.0221454
8M	256	cuda_atomic_point	soa	16	256	16	1	3	2.96196	0.0220683
8M	256	cuda_atomic_point	soa	16	256	16	1	4	3.0116	0.0224381
8M	256	cuda_atomic_point	soa	16	256	16	1	5	2.9668	0.0221044
8M	256	cuda_atomic_point	soa	16	1024	1	1	1	3.84382	0.0286387
8M	256	cuda_atomic_point	soa	16	1024	1	1	2	3.89155	0.0289943
8M	256	cuda_atomic_point	soa	16	1024	1	1	3	3.84061	0.0286148
8M	256	cuda_atomic_point	soa	16	1024	1	1	4	4.15884	0.0309858
8M	256	cuda_atomic_point	soa	16	1024	1	1	5	4.22038	0.0314443
8M	256	cuda_atomic_point	soa	16	1024	4	1	1	4.19118	0.0312267
8M	256	cuda_atomic_point	soa	16	1024	4	1	2	4.17198	0.0310837
8M	256	cuda_atomic_point	soa	16	1024	4	1	3	4.14156	0.030857
8M	256	cuda_atomic_point	soa	16	1024	4	1	4	4.17891	0.0311353
8M	256	cuda_atomic_point	soa	16	1024	4	1	5	4.19911	0.0312858
8M	256	cuda_atomic_point	soa	16	1024	16	1	1	4.13173	0.0307838
8M	256	cuda_atomic_point	soa	16	1024	16	1	2	4.12694	0.0307481
8M	256	cuda_atomic_point	soa	16	1024	16	1	3	4.13375	0.0307988
8M	256	cuda_atomic_point	soa	16	1024	16	1	4	4.11925	0.0306908
8M	256	cuda_atomic_point	soa	16	1024	16	1	5	4.11677	0.0306724
8M	256	cuda_atomic_point	soa	16	4096	1	1	1	3.65438	0.0272272
8M	256	cuda_atomic_point	soa	16	4096	1	1	2	3.66952	0.02734
8M	256	cuda_atomic_point	soa	16	4096	1	1	3	3.64783	0.0271784
8M	256	cuda_atomic_point	soa	16	4096	1	1	4	3.65772	0.0272522
8M	256	cuda_atomic_point	soa	16	4096	1	1	5	3.67348	0.0273696
8M	256	cuda_atomic_point	soa	16	4096	4	1	1	3.69766	0.0275497
8M	256	cuda_atomic_point	soa	16	4096	4	1	2	3.69624	0.0275392
8M	256	cuda_atomic_point	soa	16	4096	4	1	3	3.68904	0.0274855
8M	256	cuda_atomic_point	soa	16	4096	4	1	4	3.68908	0.0274858
8M	256	cuda_atomic_point	soa	16	4096	4	1	5	3.68085	0.0274244
8M	256	cuda_atomic_point	soa	16	4096	16	1	1	4.30981	0.0321106
8M	256	cuda_atomic_point	soa	16	4096	16	1	2	4.25879	0.0317305
8M	256	cuda_atomic_point	soa	16	4096	16	1	3	4.29884	0.0320289
8M	256	cuda_atomic_point	soa	16	4096	16	1	4	4.3252	0.0322252
8M	256	cuda_atomic_point	soa	16	4096	16	1	5	4.27713	0.0318671
8M	256	cuda_atomic_point	soa	20	16	1	1	1	25.7559	0.153517
8M	256	cuda_atomic_point	soa	20	16	1	1	2	22.8423	0.136151
8M	256	cuda_atomic_point	soa	20	16	1	1	3	22.1275	0.13189
8M	256	cuda_atomic_point	soa	20	16	1	1	4	21.9267	0.130693
8M	256	cuda_atomic_point	soa	20	16	1	1	5	21.9842	0.131036
8M	256	cuda_atomic_point	soa	20	16	4	1	1	5.80397	0.0345943
8M	256	cuda_atomic_point	soa	20	16	4	1	2	5.89446	0.0351337
8M	256	cuda_atomic_point	soa	20	16	4	1	3	5.71648	0.0340729
8M	256	cuda_atomic_point	soa	20	16	4	1	4	5.86898	0.0349819
8M	256	cuda_atomic_point	soa	20	16	4	1	5	5.80991	0.0346298
8M	256	cuda_atomic_point	soa	20	16	16	1	1	3.18053	0.0189575
8M	256	cuda_atomic_point	soa	20	16	16	1	2	3.10282	0.0184943
8M	256	cuda_atomic_point	soa	20	16	16	1	3	3.27595	0.0195262
8M	256	cuda_atomic_point	soa	20	16	16	1	4	3.35176	0.019978
8M	256	cuda_atomic_point	soa	20	16	16	1	5	3.41229	0.0203388
8M	256	cuda_atomic_point	soa	20	64	1	1	1	9.60864	0.0572719
8M	256	cuda_atomic_point	soa	20	64	1	1	2	9.64424	0.0574841
8M	256	cuda_atomic_point	soa	20	64	1	1	3	9.58284	0.0571182
8M	256	cuda_atomic_point	soa	20	64	1	1	4	9.7597	0.0581723
8M	256	cuda_atomic_point	soa	20	64	1	1	5	8.86195	0.0528213
8M	256	cuda_atomic_point	soa	20	64	4	1	1	4.00023	0.0238432
8M	256	cuda_atomic_point	soa	20	64	4	1	2	3.99398	0.023806
8M	256	cuda_atomic_point	soa	20	64	4	1	3	4.03598	0.0240563
8M	256	cuda_atomic_point	soa	20	64	4	1	4	4.00695	0.0238833
8M	256	cuda_atomic_point	soa	20	64	4	1	5	3.99103	0.0237884
8M	256	cuda_atomic_point	soa	20	64	16	1	1	2.00237	0.0119351
8M	256	cuda_atomic_point	soa	20	64	16	1	2	2.02373	0.0120624
8M	256	cuda_atomic_point	soa	20	64	16	1	3	2.01648	0.0120192
8M	256	cuda_atomic_point	soa	20	64	16	1	4	2.02228	0.0120537
8M	256	cuda_atomic_point	soa	20	64	16	1	5	2.02158	0.0120495
8M	256	cuda_atomic_point	soa	20	256	1	1	1	6.09866	0.0363509
8M	256	cuda_atomic_point	soa	20	256	1	1	2	6.14071	0.0366015
8M	256	cuda_atomic_point	soa	20	256	1	1	3	6.1802	0.0368369
8M	256	cuda_atomic_point	soa	20	256	1	1	4	6.84207	0.0407819
8M	256	cuda_atomic_point	soa	20	256	1	1	5	7.31534	0.0436028
8M	256	cuda_atomic_point	soa	20	256	4	1	1	4.09039	0.0243806
8M	256	cuda_atomic_point	soa	20	256	4	1	2	4.12861	0.0246085
8M	256	cuda_atomic_point	soa	20	256	4	1	3	4.19136	0.0249825
8M	256	cuda_atomic_point	soa	20	256	4	1	4	4.15793	0.0247832
