N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
8M	cuda_cached_means	aos	16	256	1	4	1	256	48k	3	170.088	1.26725
8M	cuda_cached_means	aos	16	256	1	4	1	256	48k	4	167.783	1.25008
8M	cuda_cached_means	aos	16	256	1	4	1	256	48k	5	167.104	1.24502
8M	cuda_cached_means	aos	16	256	1	4	1	1024	48k	1	151.455	1.12842
8M	cuda_cached_means	aos	16	256	1	4	1	1024	48k	2	151.455	1.12843
8M	cuda_cached_means	aos	16	256	1	4	1	1024	48k	3	168.159	1.25288
8M	cuda_cached_means	aos	16	256	1	4	1	1024	48k	4	153.351	1.14255
8M	cuda_cached_means	aos	16	256	1	4	1	1024	48k	5	151.455	1.12843
8M	cuda_cached_means	aos	16	256	1	4	2	256	48k	1	87.4188	0.651321
8M	cuda_cached_means	aos	16	256	1	4	2	256	48k	2	86.9977	0.648184
8M	cuda_cached_means	aos	16	256	1	4	2	256	48k	3	87.2634	0.650163
8M	cuda_cached_means	aos	16	256	1	4	2	256	48k	4	86.9783	0.648039
8M	cuda_cached_means	aos	16	256	1	4	2	256	48k	5	87.4912	0.65186
8M	cuda_cached_means	aos	16	256	1	4	2	1024	48k	1	83.872	0.624895
8M	cuda_cached_means	aos	16	256	1	4	2	1024	48k	2	94.9493	0.707427
8M	cuda_cached_means	aos	16	256	1	4	2	1024	48k	3	84.1353	0.626857
8M	cuda_cached_means	aos	16	256	1	4	2	1024	48k	4	83.7079	0.623673
8M	cuda_cached_means	aos	16	256	1	4	2	1024	48k	5	83.856	0.624776
8M	cuda_cached_means	aos	16	256	1	4	4	256	48k	1	48.5085	0.361417
8M	cuda_cached_means	aos	16	256	1	4	4	256	48k	2	48.881	0.364192
8M	cuda_cached_means	aos	16	256	1	4	4	256	48k	3	48.4769	0.361181
8M	cuda_cached_means	aos	16	256	1	4	4	256	48k	4	49.1332	0.366071
8M	cuda_cached_means	aos	16	256	1	4	4	256	48k	5	48.9596	0.364778
8M	cuda_cached_means	aos	16	256	1	4	4	1024	48k	1	54.7221	0.407711
8M	cuda_cached_means	aos	16	256	1	4	4	1024	48k	2	50.1745	0.373829
8M	cuda_cached_means	aos	16	256	1	4	4	1024	48k	3	47.3301	0.352637
8M	cuda_cached_means	aos	16	256	1	4	4	1024	48k	4	46.8777	0.349266
8M	cuda_cached_means	aos	16	256	1	4	4	1024	48k	5	48.0832	0.358248
8M	cuda_cached_means	aos	16	256	1	4	8	256	48k	1	36.9842	0.275554
8M	cuda_cached_means	aos	16	256	1	4	8	256	48k	2	36.8233	0.274355
8M	cuda_cached_means	aos	16	256	1	4	8	256	48k	3	36.9954	0.275637
8M	cuda_cached_means	aos	16	256	1	4	8	256	48k	4	37.0849	0.276304
8M	cuda_cached_means	aos	16	256	1	4	8	256	48k	5	36.8047	0.274217
8M	cuda_cached_means	aos	16	256	1	4	8	1024	48k	1	28.7731	0.214376
8M	cuda_cached_means	aos	16	256	1	4	8	1024	48k	2	28.2046	0.21014
8M	cuda_cached_means	aos	16	256	1	4	8	1024	48k	3	27.3086	0.203465
8M	cuda_cached_means	aos	16	256	1	4	8	1024	48k	4	27.3105	0.203479
8M	cuda_cached_means	aos	16	256	1	4	8	1024	48k	5	27.309	0.203468
8M	cuda_cached_means	aos	16	256	1	4	16	256	48k	1	18.5427	0.138154
8M	cuda_cached_means	aos	16	256	1	4	16	256	48k	2	18.5952	0.138545
8M	cuda_cached_means	aos	16	256	1	4	16	256	48k	3	18.5268	0.138036
8M	cuda_cached_means	aos	16	256	1	4	16	256	48k	4	18.525	0.138022
8M	cuda_cached_means	aos	16	256	1	4	16	256	48k	5	21.6545	0.161339
8M	cuda_cached_means	aos	16	256	1	4	16	1024	48k	1	18.9402	0.141116
8M	cuda_cached_means	aos	16	256	1	4	16	1024	48k	2	18.0147	0.13422
8M	cuda_cached_means	aos	16	256	1	4	16	1024	48k	3	18.0183	0.134246
8M	cuda_cached_means	aos	16	256	1	4	16	1024	48k	4	18.0159	0.134229
8M	cuda_cached_means	aos	16	256	1	4	16	1024	48k	5	18.0145	0.134219
8M	cuda_cached_means	aos	16	256	1	16	1	256	48k	1	189.099	1.4089
8M	cuda_cached_means	aos	16	256	1	16	1	256	48k	2	189.16	1.40935
8M	cuda_cached_means	aos	16	256	1	16	1	256	48k	3	189.875	1.41468
8M	cuda_cached_means	aos	16	256	1	16	1	256	48k	4	183.083	1.36408
8M	cuda_cached_means	aos	16	256	1	16	1	256	48k	5	209.409	1.56022
8M	cuda_cached_means	aos	16	256	1	16	1	1024	48k	1	163.034	1.2147
8M	cuda_cached_means	aos	16	256	1	16	1	1024	48k	2	163.054	1.21484
8M	cuda_cached_means	aos	16	256	1	16	1	1024	48k	3	163.033	1.21469
8M	cuda_cached_means	aos	16	256	1	16	1	1024	48k	4	163.092	1.21513
8M	cuda_cached_means	aos	16	256	1	16	1	1024	48k	5	163.029	1.21466
8M	cuda_cached_means	aos	16	256	1	16	2	256	48k	1	93.2	0.694394
8M	cuda_cached_means	aos	16	256	1	16	2	256	48k	2	93.2405	0.694696
8M	cuda_cached_means	aos	16	256	1	16	2	256	48k	3	90.6111	0.675105
8M	cuda_cached_means	aos	16	256	1	16	2	256	48k	4	101.682	0.757588
8M	cuda_cached_means	aos	16	256	1	16	2	256	48k	5	93.1244	0.693831
8M	cuda_cached_means	aos	16	256	1	16	2	1024	48k	1	102.579	0.764273
8M	cuda_cached_means	aos	16	256	1	16	2	1024	48k	2	102.557	0.76411
8M	cuda_cached_means	aos	16	256	1	16	2	1024	48k	3	102.211	0.761533
8M	cuda_cached_means	aos	16	256	1	16	2	1024	48k	4	102.324	0.762373
8M	cuda_cached_means	aos	16	256	1	16	2	1024	48k	5	102.744	0.765505
8M	cuda_cached_means	aos	16	256	1	16	4	256	48k	1	54.8309	0.408522
8M	cuda_cached_means	aos	16	256	1	16	4	256	48k	2	55.0308	0.410011
8M	cuda_cached_means	aos	16	256	1	16	4	256	48k	3	64.5041	0.480593
8M	cuda_cached_means	aos	16	256	1	16	4	256	48k	4	58.7711	0.437879
8M	cuda_cached_means	aos	16	256	1	16	4	256	48k	5	54.9624	0.409502
8M	cuda_cached_means	aos	16	256	1	16	4	1024	48k	1	56.8486	0.423555
8M	cuda_cached_means	aos	16	256	1	16	4	1024	48k	2	56.8605	0.423644
8M	cuda_cached_means	aos	16	256	1	16	4	1024	48k	3	57.2629	0.426642
8M	cuda_cached_means	aos	16	256	1	16	4	1024	48k	4	56.967	0.424437
8M	cuda_cached_means	aos	16	256	1	16	4	1024	48k	5	58.0242	0.432314
8M	cuda_cached_means	aos	16	256	1	16	8	256	48k	1	43.5338	0.324352
8M	cuda_cached_means	aos	16	256	1	16	8	256	48k	2	47.1232	0.351095
8M	cuda_cached_means	aos	16	256	1	16	8	256	48k	3	43.5637	0.324575
8M	cuda_cached_means	aos	16	256	1	16	8	256	48k	4	42.3247	0.315343
8M	cuda_cached_means	aos	16	256	1	16	8	256	48k	5	43.438	0.323638
8M	cuda_cached_means	aos	16	256	1	16	8	1024	48k	1	29.3102	0.218378
8M	cuda_cached_means	aos	16	256	1	16	8	1024	48k	2	29.3111	0.218385
8M	cuda_cached_means	aos	16	256	1	16	8	1024	48k	3	29.3136	0.218403
8M	cuda_cached_means	aos	16	256	1	16	8	1024	48k	4	29.31	0.218376
8M	cuda_cached_means	aos	16	256	1	16	8	1024	48k	5	29.3096	0.218373
8M	cuda_cached_means	aos	16	256	1	16	16	256	48k	1	22.9713	0.17115
8M	cuda_cached_means	aos	16	256	1	16	16	256	48k	2	22.9548	0.171026
8M	cuda_cached_means	aos	16	256	1	16	16	256	48k	3	20.8422	0.155286
8M	cuda_cached_means	aos	16	256	1	16	16	256	48k	4	20.8518	0.155358
8M	cuda_cached_means	aos	16	256	1	16	16	256	48k	5	20.3372	0.151524
8M	cuda_cached_means	aos	16	256	1	16	16	1024	48k	1	19.3238	0.143974
8M	cuda_cached_means	aos	16	256	1	16	16	1024	48k	2	19.3269	0.143997
8M	cuda_cached_means	aos	16	256	1	16	16	1024	48k	3	19.3028	0.143817
8M	cuda_cached_means	aos	16	256	1	16	16	1024	48k	4	19.3045	0.14383
8M	cuda_cached_means	aos	16	256	1	16	16	1024	48k	5	19.3058	0.14384
8M	cuda_cached_means	aos	32	16	1	1	1	256	48k	1	38.9637	0.145151
8M	cuda_cached_means	aos	32	16	1	1	1	256	48k	2	38.4821	0.143357
8M	cuda_cached_means	aos	32	16	1	1	1	256	48k	3	38.4122	0.143097
8M	cuda_cached_means	aos	32	16	1	1	1	256	48k	4	38.4546	0.143254
8M	cuda_cached_means	aos	32	16	1	1	1	256	48k	5	38.4739	0.143327
8M	cuda_cached_means	aos	32	16	1	1	1	1024	48k	1	40.8088	0.152025
8M	cuda_cached_means	aos	32	16	1	1	1	1024	48k	2	38.1943	0.142285
8M	cuda_cached_means	aos	32	16	1	1	1	1024	48k	3	38.2145	0.14236
8M	cuda_cached_means	aos	32	16	1	1	1	1024	48k	4	38.2178	0.142372
8M	cuda_cached_means	aos	32	16	1	1	1	1024	48k	5	38.2032	0.142318
8M	cuda_cached_means	aos	32	16	1	1	2	256	48k	1	21.5312	0.08021
8M	cuda_cached_means	aos	32	16	1	1	2	256	48k	2	20.2655	0.0754948
8M	cuda_cached_means	aos	32	16	1	1	2	256	48k	3	20.0718	0.0747731
8M	cuda_cached_means	aos	32	16	1	1	2	256	48k	4	20.1261	0.0749757
8M	cuda_cached_means	aos	32	16	1	1	2	256	48k	5	20.0541	0.0747073
8M	cuda_cached_means	aos	32	16	1	1	2	1024	48k	1	60.6465	0.225926
8M	cuda_cached_means	aos	32	16	1	1	2	1024	48k	2	64.8225	0.241483
8M	cuda_cached_means	aos	32	16	1	1	2	1024	48k	3	63.5097	0.236592
8M	cuda_cached_means	aos	32	16	1	1	2	1024	48k	4	63.7116	0.237344
8M	cuda_cached_means	aos	32	16	1	1	2	1024	48k	5	63.7075	0.237329
8M	cuda_cached_means	aos	32	16	1	1	4	256	48k	1	23.1242	0.0861444
8M	cuda_cached_means	aos	32	16	1	1	4	256	48k	2	23.5849	0.0878605
8M	cuda_cached_means	aos	32	16	1	1	4	256	48k	3	23.5534	0.0877432
8M	cuda_cached_means	aos	32	16	1	1	4	256	48k	4	23.5233	0.0876311
8M	cuda_cached_means	aos	32	16	1	1	4	256	48k	5	23.5853	0.0878621
8M	cuda_cached_means	aos	32	16	1	1	4	1024	48k	1	29.5038	0.10991
8M	cuda_cached_means	aos	32	16	1	1	4	1024	48k	2	30.5544	0.113824
8M	cuda_cached_means	aos	32	16	1	1	4	1024	48k	3	30.3212	0.112955
8M	cuda_cached_means	aos	32	16	1	1	4	1024	48k	4	30.5024	0.11363
8M	cuda_cached_means	aos	32	16	1	1	4	1024	48k	5	30.3902	0.113212
8M	cuda_cached_means	aos	32	16	1	1	8	256	48k	1	19.6523	0.0732105
8M	cuda_cached_means	aos	32	16	1	1	8	256	48k	2	19.7171	0.0734519
8M	cuda_cached_means	aos	32	16	1	1	8	256	48k	3	19.7037	0.0734021
8M	cuda_cached_means	aos	32	16	1	1	8	256	48k	4	19.6755	0.0732971
8M	cuda_cached_means	aos	32	16	1	1	8	256	48k	5	19.7135	0.0734387
8M	cuda_cached_means	aos	32	16	1	1	8	1024	48k	1	17.2881	0.0644033
8M	cuda_cached_means	aos	32	16	1	1	8	1024	48k	2	17.2376	0.0642151
8M	cuda_cached_means	aos	32	16	1	1	8	1024	48k	3	17.2722	0.0643441
8M	cuda_cached_means	aos	32	16	1	1	8	1024	48k	4	17.276	0.0643582
8M	cuda_cached_means	aos	32	16	1	1	8	1024	48k	5	17.2555	0.0642819
8M	cuda_cached_means	aos	32	16	1	1	16	256	48k	1	4.13037	0.0153868
8M	cuda_cached_means	aos	32	16	1	1	16	256	48k	2	3.76558	0.0140279
8M	cuda_cached_means	aos	32	16	1	1	16	256	48k	3	5.56672	0.0207377
8M	cuda_cached_means	aos	32	16	1	1	16	256	48k	4	7.26366	0.0270592
8M	cuda_cached_means	aos	32	16	1	1	16	256	48k	5	7.22043	0.0268982
8M	cuda_cached_means	aos	32	16	1	1	16	1024	48k	1	8.405	0.0313111
8M	cuda_cached_means	aos	32	16	1	1	16	1024	48k	2	8.43278	0.0314146
8M	cuda_cached_means	aos	32	16	1	1	16	1024	48k	3	8.3469	0.0310946
8M	cuda_cached_means	aos	32	16	1	1	16	1024	48k	4	8.48083	0.0315936
8M	cuda_cached_means	aos	32	16	1	1	16	1024	48k	5	8.44935	0.0314763
8M	cuda_cached_means	aos	32	16	1	4	1	256	48k	1	46.0131	0.171412
8M	cuda_cached_means	aos	32	16	1	4	1	256	48k	2	42.4988	0.15832
8M	cuda_cached_means	aos	32	16	1	4	1	256	48k	3	39.7992	0.148264
8M	cuda_cached_means	aos	32	16	1	4	1	256	48k	4	40.1395	0.149531
8M	cuda_cached_means	aos	32	16	1	4	1	256	48k	5	39.5141	0.147201
8M	cuda_cached_means	aos	32	16	1	4	1	1024	48k	1	47.2958	0.176191
8M	cuda_cached_means	aos	32	16	1	4	1	1024	48k	2	43.2713	0.161198
8M	cuda_cached_means	aos	32	16	1	4	1	1024	48k	3	42.6594	0.158919
8M	cuda_cached_means	aos	32	16	1	4	1	1024	48k	4	42.2816	0.157511
8M	cuda_cached_means	aos	32	16	1	4	1	1024	48k	5	41.8873	0.156042
8M	cuda_cached_means	aos	32	16	1	4	2	256	48k	1	24.096	0.0897646
8M	cuda_cached_means	aos	32	16	1	4	2	256	48k	2	22.6693	0.0844498
8M	cuda_cached_means	aos	32	16	1	4	2	256	48k	3	23.8146	0.0887163
8M	cuda_cached_means	aos	32	16	1	4	2	256	48k	4	21.7791	0.0811334
8M	cuda_cached_means	aos	32	16	1	4	2	256	48k	5	22.1786	0.0826216
8M	cuda_cached_means	aos	32	16	1	4	2	1024	48k	1	56.2783	0.209653
8M	cuda_cached_means	aos	32	16	1	4	2	1024	48k	2	63.8311	0.237789
8M	cuda_cached_means	aos	32	16	1	4	2	1024	48k	3	67.208	0.250369
8M	cuda_cached_means	aos	32	16	1	4	2	1024	48k	4	67.3877	0.251039
8M	cuda_cached_means	aos	32	16	1	4	2	1024	48k	5	69.2445	0.257956
8M	cuda_cached_means	aos	32	16	1	4	4	256	48k	1	24.7374	0.0921541
8M	cuda_cached_means	aos	32	16	1	4	4	256	48k	2	25.2796	0.094174
8M	cuda_cached_means	aos	32	16	1	4	4	256	48k	3	25.7721	0.0960085
8M	cuda_cached_means	aos	32	16	1	4	4	256	48k	4	25.7505	0.0959279
8M	cuda_cached_means	aos	32	16	1	4	4	256	48k	5	25.699	0.0957362
8M	cuda_cached_means	aos	32	16	1	4	4	1024	48k	1	27.6623	0.10305
8M	cuda_cached_means	aos	32	16	1	4	4	1024	48k	2	28.5744	0.106448
8M	cuda_cached_means	aos	32	16	1	4	4	1024	48k	3	29.5762	0.11018
8M	cuda_cached_means	aos	32	16	1	4	4	1024	48k	4	29.5487	0.110078
8M	cuda_cached_means	aos	32	16	1	4	4	1024	48k	5	29.6661	0.110515
8M	cuda_cached_means	aos	32	16	1	4	8	256	48k	1	19.9969	0.0744942
8M	cuda_cached_means	aos	32	16	1	4	8	256	48k	2	20.0271	0.0746066
8M	cuda_cached_means	aos	32	16	1	4	8	256	48k	3	19.9318	0.0742517
8M	cuda_cached_means	aos	32	16	1	4	8	256	48k	4	20.0542	0.0747076
8M	cuda_cached_means	aos	32	16	1	4	8	256	48k	5	19.9706	0.0743964
8M	cuda_cached_means	aos	32	16	1	4	8	1024	48k	1	17.1749	0.0639815
8M	cuda_cached_means	aos	32	16	1	4	8	1024	48k	2	17.2357	0.0642079
8M	cuda_cached_means	aos	32	16	1	4	8	1024	48k	3	17.1734	0.0639759
8M	cuda_cached_means	aos	32	16	1	4	8	1024	48k	4	17.2048	0.0640929
8M	cuda_cached_means	aos	32	16	1	4	8	1024	48k	5	17.2323	0.0641952
8M	cuda_cached_means	aos	32	16	1	4	16	256	48k	1	8.76861	0.0326656
8M	cuda_cached_means	aos	32	16	1	4	16	256	48k	2	8.80411	0.0327979
8M	cuda_cached_means	aos	32	16	1	4	16	256	48k	3	8.78241	0.032717
8M	cuda_cached_means	aos	32	16	1	4	16	256	48k	4	8.77954	0.0327063
8M	cuda_cached_means	aos	32	16	1	4	16	256	48k	5	8.79564	0.0327663
8M	cuda_cached_means	aos	32	16	1	4	16	1024	48k	1	7.88314	0.029367
8M	cuda_cached_means	aos	32	16	1	4	16	1024	48k	2	7.8996	0.0294283
8M	cuda_cached_means	aos	32	16	1	4	16	1024	48k	3	7.9737	0.0297044
8M	cuda_cached_means	aos	32	16	1	4	16	1024	48k	4	7.9659	0.0296753
8M	cuda_cached_means	aos	32	16	1	4	16	1024	48k	5	8.0097	0.0298385
8M	cuda_cached_means	aos	32	16	1	16	1	256	48k	1	45.4073	0.169155
8M	cuda_cached_means	aos	32	16	1	16	1	256	48k	2	52.6776	0.196239
8M	cuda_cached_means	aos	32	16	1	16	1	256	48k	3	48.7313	0.181538
8M	cuda_cached_means	aos	32	16	1	16	1	256	48k	4	45.481	0.16943
8M	cuda_cached_means	aos	32	16	1	16	1	256	48k	5	43.6918	0.162765
8M	cuda_cached_means	aos	32	16	1	16	1	1024	48k	1	52.1183	0.194156
8M	cuda_cached_means	aos	32	16	1	16	1	1024	48k	2	55.4618	0.206611
8M	cuda_cached_means	aos	32	16	1	16	1	1024	48k	3	55.5752	0.207034
8M	cuda_cached_means	aos	32	16	1	16	1	1024	48k	4	54.7685	0.204029
8M	cuda_cached_means	aos	32	16	1	16	1	1024	48k	5	52.578	0.195868
8M	cuda_cached_means	aos	32	16	1	16	2	256	48k	1	29.9457	0.111556
8M	cuda_cached_means	aos	32	16	1	16	2	256	48k	2	29.4904	0.10986
8M	cuda_cached_means	aos	32	16	1	16	2	256	48k	3	25.7937	0.096089
8M	cuda_cached_means	aos	32	16	1	16	2	256	48k	4	36.7105	0.136757
8M	cuda_cached_means	aos	32	16	1	16	2	256	48k	5	38.3453	0.142847
8M	cuda_cached_means	aos	32	16	1	16	2	1024	48k	1	78.6431	0.292968
8M	cuda_cached_means	aos	32	16	1	16	2	1024	48k	2	66.1304	0.246355
8M	cuda_cached_means	aos	32	16	1	16	2	1024	48k	3	71.1591	0.265088
8M	cuda_cached_means	aos	32	16	1	16	2	1024	48k	4	77.0304	0.286961
8M	cuda_cached_means	aos	32	16	1	16	2	1024	48k	5	77.7862	0.289776
8M	cuda_cached_means	aos	32	16	1	16	4	256	48k	1	27.2306	0.101442
8M	cuda_cached_means	aos	32	16	1	16	4	256	48k	2	26.7475	0.0996423
8M	cuda_cached_means	aos	32	16	1	16	4	256	48k	3	26.8839	0.10015
8M	cuda_cached_means	aos	32	16	1	16	4	256	48k	4	27.2321	0.101447
8M	cuda_cached_means	aos	32	16	1	16	4	256	48k	5	27.1834	0.101266
8M	cuda_cached_means	aos	32	16	1	16	4	1024	48k	1	30.4277	0.113352
8M	cuda_cached_means	aos	32	16	1	16	4	1024	48k	2	29.0183	0.108102
8M	cuda_cached_means	aos	32	16	1	16	4	1024	48k	3	29.6649	0.11051
8M	cuda_cached_means	aos	32	16	1	16	4	1024	48k	4	30.1466	0.112305
8M	cuda_cached_means	aos	32	16	1	16	4	1024	48k	5	29.8433	0.111175
8M	cuda_cached_means	aos	32	16	1	16	8	256	48k	1	20.4101	0.0760335
8M	cuda_cached_means	aos	32	16	1	16	8	256	48k	2	20.5995	0.0767391
8M	cuda_cached_means	aos	32	16	1	16	8	256	48k	3	20.5194	0.0764408
8M	cuda_cached_means	aos	32	16	1	16	8	256	48k	4	20.5391	0.0765141
8M	cuda_cached_means	aos	32	16	1	16	8	256	48k	5	20.4392	0.076142
8M	cuda_cached_means	aos	32	16	1	16	8	1024	48k	1	17.3276	0.0645504
8M	cuda_cached_means	aos	32	16	1	16	8	1024	48k	2	17.453	0.0650176
8M	cuda_cached_means	aos	32	16	1	16	8	1024	48k	3	17.4211	0.0648987
8M	cuda_cached_means	aos	32	16	1	16	8	1024	48k	4	17.3505	0.0646356
8M	cuda_cached_means	aos	32	16	1	16	8	1024	48k	5	17.3502	0.0646344
8M	cuda_cached_means	aos	32	16	1	16	16	256	48k	1	9.25811	0.0344892
8M	cuda_cached_means	aos	32	16	1	16	16	256	48k	2	9.24456	0.0344387
8M	cuda_cached_means	aos	32	16	1	16	16	256	48k	3	9.26432	0.0345123
8M	cuda_cached_means	aos	32	16	1	16	16	256	48k	4	9.24942	0.0344568
8M	cuda_cached_means	aos	32	16	1	16	16	256	48k	5	9.22292	0.0343581
8M	cuda_cached_means	aos	32	16	1	16	16	1024	48k	1	8.5386	0.0318088
8M	cuda_cached_means	aos	32	16	1	16	16	1024	48k	2	8.5172	0.031729
8M	cuda_cached_means	aos	32	16	1	16	16	1024	48k	3	8.50666	0.0316898
8M	cuda_cached_means	aos	32	16	1	16	16	1024	48k	4	8.51789	0.0317316
8M	cuda_cached_means	aos	32	16	1	16	16	1024	48k	5	8.51707	0.0317286
8M	cuda_cached_means	aos	32	64	1	1	1	256	48k	1	162.303	0.604625
8M	cuda_cached_means	aos	32	64	1	1	1	256	48k	2	172.488	0.642567
8M	cuda_cached_means	aos	32	64	1	1	1	256	48k	3	161.649	0.602191
8M	cuda_cached_means	aos	32	64	1	1	1	256	48k	4	162.656	0.605942
8M	cuda_cached_means	aos	32	64	1	1	1	256	48k	5	161.893	0.603099
8M	cuda_cached_means	aos	32	64	1	1	1	1024	48k	1	152.956	0.569804
8M	cuda_cached_means	aos	32	64	1	1	1	1024	48k	2	171.722	0.639715
8M	cuda_cached_means	aos	32	64	1	1	1	1024	48k	3	152.923	0.569684
8M	cuda_cached_means	aos	32	64	1	1	1	1024	48k	4	152.981	0.569897
8M	cuda_cached_means	aos	32	64	1	1	1	1024	48k	5	153.085	0.570287
8M	cuda_cached_means	aos	32	64	1	1	2	256	48k	1	207.583	0.773307
8M	cuda_cached_means	aos	32	64	1	1	2	256	48k	2	171.772	0.639902
8M	cuda_cached_means	aos	32	64	1	1	2	256	48k	3	207.362	0.772485
8M	cuda_cached_means	aos	32	64	1	1	2	256	48k	4	206.137	0.76792
8M	cuda_cached_means	aos	32	64	1	1	2	256	48k	5	207.095	0.77149
8M	cuda_cached_means	aos	32	64	1	1	2	1024	48k	1	313.352	1.16733
8M	cuda_cached_means	aos	32	64	1	1	2	1024	48k	2	277.061	1.03213
8M	cuda_cached_means	aos	32	64	1	1	2	1024	48k	3	312.714	1.16495
8M	cuda_cached_means	aos	32	64	1	1	2	1024	48k	4	312.051	1.16248
8M	cuda_cached_means	aos	32	64	1	1	2	1024	48k	5	313.055	1.16622
8M	cuda_cached_means	aos	32	64	1	1	4	256	48k	1	91.2364	0.339882
8M	cuda_cached_means	aos	32	64	1	1	4	256	48k	2	84.6011	0.315164
8M	cuda_cached_means	aos	32	64	1	1	4	256	48k	3	88.2548	0.328775
8M	cuda_cached_means	aos	32	64	1	1	4	256	48k	4	90.7819	0.338189
8M	cuda_cached_means	aos	32	64	1	1	4	256	48k	5	90.2332	0.336145
8M	cuda_cached_means	aos	32	64	1	1	4	1024	48k	1	119.746	0.446089
8M	cuda_cached_means	aos	32	64	1	1	4	1024	48k	2	114.388	0.42613
8M	cuda_cached_means	aos	32	64	1	1	4	1024	48k	3	120.413	0.448574
8M	cuda_cached_means	aos	32	64	1	1	4	1024	48k	4	120.39	0.448486
8M	cuda_cached_means	aos	32	64	1	1	4	1024	48k	5	120.549	0.449079
8M	cuda_cached_means	aos	32	64	1	1	8	256	48k	1	76.5702	0.285246
8M	cuda_cached_means	aos	32	64	1	1	8	256	48k	2	76.7128	0.285777
8M	cuda_cached_means	aos	32	64	1	1	8	256	48k	3	76.5415	0.285139
8M	cuda_cached_means	aos	32	64	1	1	8	256	48k	4	76.5998	0.285357
8M	cuda_cached_means	aos	32	64	1	1	8	256	48k	5	76.5118	0.285029
8M	cuda_cached_means	aos	32	64	1	1	8	1024	48k	1	69.1846	0.257733
8M	cuda_cached_means	aos	32	64	1	1	8	1024	48k	2	69.1563	0.257627
8M	cuda_cached_means	aos	32	64	1	1	8	1024	48k	3	69.1119	0.257462
8M	cuda_cached_means	aos	32	64	1	1	8	1024	48k	4	68.7778	0.256217
8M	cuda_cached_means	aos	32	64	1	1	8	1024	48k	5	69.1536	0.257617
8M	cuda_cached_means	aos	32	64	1	1	16	256	48k	1	31.5724	0.117616
8M	cuda_cached_means	aos	32	64	1	1	16	256	48k	2	31.0008	0.115487
8M	cuda_cached_means	aos	32	64	1	1	16	256	48k	3	31.32	0.116676
8M	cuda_cached_means	aos	32	64	1	1	16	256	48k	4	31.7121	0.118137
8M	cuda_cached_means	aos	32	64	1	1	16	256	48k	5	31.6966	0.118079
8M	cuda_cached_means	aos	32	64	1	1	16	1024	48k	1	29.3131	0.1092
8M	cuda_cached_means	aos	32	64	1	1	16	1024	48k	2	28.753	0.107113
8M	cuda_cached_means	aos	32	64	1	1	16	1024	48k	3	29.3415	0.109306
8M	cuda_cached_means	aos	32	64	1	1	16	1024	48k	4	29.2181	0.108846
8M	cuda_cached_means	aos	32	64	1	1	16	1024	48k	5	29.1416	0.108561
8M	cuda_cached_means	aos	32	64	1	4	1	256	48k	1	169.015	0.629631
8M	cuda_cached_means	aos	32	64	1	4	1	256	48k	2	192.752	0.718056
8M	cuda_cached_means	aos	32	64	1	4	1	256	48k	3	166.202	0.619151
8M	cuda_cached_means	aos	32	64	1	4	1	256	48k	4	166.992	0.622095
8M	cuda_cached_means	aos	32	64	1	4	1	256	48k	5	170.39	0.634751
8M	cuda_cached_means	aos	32	64	1	4	1	1024	48k	1	163.723	0.609916
8M	cuda_cached_means	aos	32	64	1	4	1	1024	48k	2	185.232	0.690042
8M	cuda_cached_means	aos	32	64	1	4	1	1024	48k	3	166.486	0.62021
8M	cuda_cached_means	aos	32	64	1	4	1	1024	48k	4	166.177	0.619059
8M	cuda_cached_means	aos	32	64	1	4	1	1024	48k	5	162.826	0.606576
8M	cuda_cached_means	aos	32	64	1	4	2	256	48k	1	222.196	0.827745
8M	cuda_cached_means	aos	32	64	1	4	2	256	48k	2	204.121	0.760408
8M	cuda_cached_means	aos	32	64	1	4	2	256	48k	3	217.812	0.811413
8M	cuda_cached_means	aos	32	64	1	4	2	256	48k	4	218.7	0.814719
8M	cuda_cached_means	aos	32	64	1	4	2	256	48k	5	215.853	0.804116
8M	cuda_cached_means	aos	32	64	1	4	2	1024	48k	1	319.91	1.19176
8M	cuda_cached_means	aos	32	64	1	4	2	1024	48k	2	308.97	1.151
8M	cuda_cached_means	aos	32	64	1	4	2	1024	48k	3	319.224	1.1892
8M	cuda_cached_means	aos	32	64	1	4	2	1024	48k	4	318.817	1.18769
8M	cuda_cached_means	aos	32	64	1	4	2	1024	48k	5	321.357	1.19715
8M	cuda_cached_means	aos	32	64	1	4	4	256	48k	1	88.5839	0.330001
8M	cuda_cached_means	aos	32	64	1	4	4	256	48k	2	82.9951	0.309181
8M	cuda_cached_means	aos	32	64	1	4	4	256	48k	3	88.3428	0.329103
8M	cuda_cached_means	aos	32	64	1	4	4	256	48k	4	89.3803	0.332968
8M	cuda_cached_means	aos	32	64	1	4	4	256	48k	5	89.0611	0.331778
8M	cuda_cached_means	aos	32	64	1	4	4	1024	48k	1	118.189	0.440287
8M	cuda_cached_means	aos	32	64	1	4	4	1024	48k	2	115.484	0.430211
8M	cuda_cached_means	aos	32	64	1	4	4	1024	48k	3	117.394	0.437327
8M	cuda_cached_means	aos	32	64	1	4	4	1024	48k	4	118.133	0.44008
8M	cuda_cached_means	aos	32	64	1	4	4	1024	48k	5	118.154	0.440158
