N	algorithm	layout	dim	k	privCopies	itemsPerThread	regs	blockSize	shmSize	seed	totalTime	normalizedTime
2M	cuda_cached_regs	aos	32	16	1	64	2	256	48k	3	3.17894	0.0473699
2M	cuda_cached_regs	aos	32	16	1	64	2	256	48k	4	3.17888	0.0473689
2M	cuda_cached_regs	aos	32	16	1	64	2	256	48k	5	3.14543	0.0468706
2M	cuda_cached_regs	aos	32	16	1	64	4	256	48k	1	4.75732	0.0708896
2M	cuda_cached_regs	aos	32	16	1	64	4	256	48k	2	4.73132	0.0705021
2M	cuda_cached_regs	aos	32	16	1	64	4	256	48k	3	4.73884	0.0706142
2M	cuda_cached_regs	aos	32	16	1	64	4	256	48k	4	4.69515	0.0699632
2M	cuda_cached_regs	aos	32	16	1	64	4	256	48k	5	4.75307	0.0708262
2M	cuda_cached_regs	aos	32	64	1	32	1	256	48k	1	18.3502	0.273439
2M	cuda_cached_regs	aos	32	64	1	32	1	256	48k	2	18.3527	0.273476
2M	cuda_cached_regs	aos	32	64	1	32	1	256	48k	3	18.3466	0.273385
2M	cuda_cached_regs	aos	32	64	1	32	1	256	48k	4	18.3561	0.273527
2M	cuda_cached_regs	aos	32	64	1	32	1	256	48k	5	18.3474	0.273397
2M	cuda_cached_regs	aos	32	64	1	32	2	256	48k	1	10.2995	0.153474
2M	cuda_cached_regs	aos	32	64	1	32	2	256	48k	2	10.3061	0.153572
2M	cuda_cached_regs	aos	32	64	1	32	2	256	48k	3	10.3127	0.153671
2M	cuda_cached_regs	aos	32	64	1	32	2	256	48k	4	10.2971	0.153438
2M	cuda_cached_regs	aos	32	64	1	32	2	256	48k	5	10.3077	0.153596
2M	cuda_cached_regs	aos	32	64	1	32	4	256	48k	1	7.47097	0.111326
2M	cuda_cached_regs	aos	32	64	1	32	4	256	48k	2	7.46772	0.111278
2M	cuda_cached_regs	aos	32	64	1	32	4	256	48k	3	7.47261	0.111351
2M	cuda_cached_regs	aos	32	64	1	32	4	256	48k	4	7.4759	0.1114
2M	cuda_cached_regs	aos	32	64	1	32	4	256	48k	5	7.48019	0.111463
2M	cuda_cached_regs	aos	32	64	1	64	1	256	48k	1	16.9305	0.252284
2M	cuda_cached_regs	aos	32	64	1	64	1	256	48k	2	16.9477	0.25254
2M	cuda_cached_regs	aos	32	64	1	64	1	256	48k	3	16.9422	0.252458
2M	cuda_cached_regs	aos	32	64	1	64	1	256	48k	4	16.9389	0.25241
2M	cuda_cached_regs	aos	32	64	1	64	1	256	48k	5	16.9289	0.252261
2M	cuda_cached_regs	aos	32	64	1	64	2	256	48k	1	9.463	0.14101
2M	cuda_cached_regs	aos	32	64	1	64	2	256	48k	2	9.45294	0.14086
2M	cuda_cached_regs	aos	32	64	1	64	2	256	48k	3	9.45381	0.140873
2M	cuda_cached_regs	aos	32	64	1	64	2	256	48k	4	9.4458	0.140753
2M	cuda_cached_regs	aos	32	64	1	64	2	256	48k	5	9.45267	0.140856
2M	cuda_cached_regs	aos	32	64	1	64	4	256	48k	1	8.41022	0.125322
2M	cuda_cached_regs	aos	32	64	1	64	4	256	48k	2	8.40432	0.125234
2M	cuda_cached_regs	aos	32	64	1	64	4	256	48k	3	8.40694	0.125273
2M	cuda_cached_regs	aos	32	64	1	64	4	256	48k	4	8.40424	0.125233
2M	cuda_cached_regs	aos	32	64	1	64	4	256	48k	5	8.40655	0.125267
2M	cuda_cached_regs	aos	32	256	1	32	1	256	48k	1	64.6859	0.963895
2M	cuda_cached_regs	aos	32	256	1	32	1	256	48k	2	64.6813	0.963826
2M	cuda_cached_regs	aos	32	256	1	32	1	256	48k	3	64.7104	0.964261
2M	cuda_cached_regs	aos	32	256	1	32	1	256	48k	4	64.7156	0.964338
2M	cuda_cached_regs	aos	32	256	1	32	1	256	48k	5	64.7334	0.964604
2M	cuda_cached_regs	aos	32	256	1	32	2	256	48k	1	34.5103	0.514244
2M	cuda_cached_regs	aos	32	256	1	32	2	256	48k	2	34.5137	0.514294
2M	cuda_cached_regs	aos	32	256	1	32	2	256	48k	3	34.5138	0.514295
2M	cuda_cached_regs	aos	32	256	1	32	2	256	48k	4	37.703	0.561819
2M	cuda_cached_regs	aos	32	256	1	32	2	256	48k	5	34.5021	0.514121
2M	cuda_cached_regs	aos	32	256	1	32	4	256	48k	1	23.4564	0.349527
2M	cuda_cached_regs	aos	32	256	1	32	4	256	48k	2	23.4663	0.349676
2M	cuda_cached_regs	aos	32	256	1	32	4	256	48k	3	23.4681	0.349702
2M	cuda_cached_regs	aos	32	256	1	32	4	256	48k	4	23.4576	0.349545
2M	cuda_cached_regs	aos	32	256	1	32	4	256	48k	5	23.45	0.349432
2M	cuda_cached_regs	aos	32	256	1	64	1	256	48k	1	60.4927	0.901411
2M	cuda_cached_regs	aos	32	256	1	64	1	256	48k	2	65.9493	0.982722
2M	cuda_cached_regs	aos	32	256	1	64	1	256	48k	3	60.4855	0.901303
2M	cuda_cached_regs	aos	32	256	1	64	1	256	48k	4	60.4794	0.901213
2M	cuda_cached_regs	aos	32	256	1	64	1	256	48k	5	60.4873	0.90133
2M	cuda_cached_regs	aos	32	256	1	64	2	256	48k	1	32.7049	0.487341
2M	cuda_cached_regs	aos	32	256	1	64	2	256	48k	2	32.7085	0.487395
2M	cuda_cached_regs	aos	32	256	1	64	2	256	48k	3	32.7201	0.487568
2M	cuda_cached_regs	aos	32	256	1	64	2	256	48k	4	32.7163	0.487511
2M	cuda_cached_regs	aos	32	256	1	64	2	256	48k	5	32.7129	0.48746
2M	cuda_cached_regs	aos	32	256	1	64	4	256	48k	1	29.0159	0.432371
2M	cuda_cached_regs	aos	32	256	1	64	4	256	48k	2	29.016	0.432372
2M	cuda_cached_regs	aos	32	256	1	64	4	256	48k	3	28.9912	0.432003
2M	cuda_cached_regs	aos	32	256	1	64	4	256	48k	4	26.6606	0.397274
2M	cuda_cached_regs	aos	32	256	1	64	4	256	48k	5	26.6643	0.397328
2M	cuda_cached_regs	aos	32	1024	1	32	1	256	48k	1	258.059	3.84538
2M	cuda_cached_regs	aos	32	1024	1	32	1	256	48k	2	257.806	3.8416
2M	cuda_cached_regs	aos	32	1024	1	32	1	256	48k	3	258.31	3.84912
2M	cuda_cached_regs	aos	32	1024	1	32	1	256	48k	4	258.458	3.85132
2M	cuda_cached_regs	aos	32	1024	1	32	1	256	48k	5	257.864	3.84247
2M	cuda_cached_regs	aos	32	1024	1	32	2	256	48k	1	147.83	2.20284
2M	cuda_cached_regs	aos	32	1024	1	32	2	256	48k	2	135.332	2.01661
2M	cuda_cached_regs	aos	32	1024	1	32	2	256	48k	3	135.284	2.01589
2M	cuda_cached_regs	aos	32	1024	1	32	2	256	48k	4	135.291	2.016
2M	cuda_cached_regs	aos	32	1024	1	32	2	256	48k	5	136.807	2.03859
2M	cuda_cached_regs	aos	32	1024	1	32	4	256	48k	1	90.173	1.34368
2M	cuda_cached_regs	aos	32	1024	1	32	4	256	48k	2	90.1818	1.34381
2M	cuda_cached_regs	aos	32	1024	1	32	4	256	48k	3	90.1677	1.3436
2M	cuda_cached_regs	aos	32	1024	1	32	4	256	48k	4	91.1708	1.35855
2M	cuda_cached_regs	aos	32	1024	1	32	4	256	48k	5	97.5371	1.45342
2M	cuda_cached_regs	aos	32	1024	1	64	1	256	48k	1	242.747	3.61721
2M	cuda_cached_regs	aos	32	1024	1	64	1	256	48k	2	242.385	3.61181
2M	cuda_cached_regs	aos	32	1024	1	64	1	256	48k	3	242.959	3.62037
2M	cuda_cached_regs	aos	32	1024	1	64	1	256	48k	4	243.093	3.62236
2M	cuda_cached_regs	aos	32	1024	1	64	1	256	48k	5	243.467	3.62794
2M	cuda_cached_regs	aos	32	1024	1	64	2	256	48k	1	130.325	1.94199
2M	cuda_cached_regs	aos	32	1024	1	64	2	256	48k	2	130.191	1.94
2M	cuda_cached_regs	aos	32	1024	1	64	2	256	48k	3	137.331	2.0464
2M	cuda_cached_regs	aos	32	1024	1	64	2	256	48k	4	130.775	1.94869
2M	cuda_cached_regs	aos	32	1024	1	64	2	256	48k	5	130.272	1.9412
2M	cuda_cached_regs	aos	32	1024	1	64	4	256	48k	1	98.7853	1.47201
2M	cuda_cached_regs	aos	32	1024	1	64	4	256	48k	2	99.6609	1.48506
2M	cuda_cached_regs	aos	32	1024	1	64	4	256	48k	3	98.8055	1.47232
2M	cuda_cached_regs	aos	32	1024	1	64	4	256	48k	4	98.7523	1.47152
2M	cuda_cached_regs	aos	32	1024	1	64	4	256	48k	5	98.7846	1.472
2M	cuda_cached_regs	aos	32	4096	1	32	1	256	48k	1	1043.19	15.5447
2M	cuda_cached_regs	aos	32	4096	1	32	1	256	48k	2	1034.65	15.4175
2M	cuda_cached_regs	aos	32	4096	1	32	1	256	48k	3	1035.85	15.4354
2M	cuda_cached_regs	aos	32	4096	1	32	1	256	48k	4	1034.65	15.4175
2M	cuda_cached_regs	aos	32	4096	1	32	1	256	48k	5	1035.28	15.4268
2M	cuda_cached_regs	aos	32	4096	1	32	2	256	48k	1	544.778	8.11783
2M	cuda_cached_regs	aos	32	4096	1	32	2	256	48k	2	544.531	8.11414
2M	cuda_cached_regs	aos	32	4096	1	32	2	256	48k	3	558.239	8.31842
2M	cuda_cached_regs	aos	32	4096	1	32	2	256	48k	4	544.934	8.12014
2M	cuda_cached_regs	aos	32	4096	1	32	2	256	48k	5	544.486	8.11347
2M	cuda_cached_regs	aos	32	4096	1	32	4	256	48k	1	360.992	5.3792
2M	cuda_cached_regs	aos	32	4096	1	32	4	256	48k	2	361.146	5.3815
2M	cuda_cached_regs	aos	32	4096	1	32	4	256	48k	3	360.547	5.37257
2M	cuda_cached_regs	aos	32	4096	1	32	4	256	48k	4	360.206	5.36749
2M	cuda_cached_regs	aos	32	4096	1	32	4	256	48k	5	362.093	5.39561
2M	cuda_cached_regs	aos	32	4096	1	64	1	256	48k	1	968.682	14.4345
2M	cuda_cached_regs	aos	32	4096	1	64	1	256	48k	2	969.422	14.4455
2M	cuda_cached_regs	aos	32	4096	1	64	1	256	48k	3	969.675	14.4493
2M	cuda_cached_regs	aos	32	4096	1	64	1	256	48k	4	968.916	14.438
2M	cuda_cached_regs	aos	32	4096	1	64	1	256	48k	5	969.464	14.4461
2M	cuda_cached_regs	aos	32	4096	1	64	2	256	48k	1	520.558	7.75692
2M	cuda_cached_regs	aos	32	4096	1	64	2	256	48k	2	528.827	7.88013
2M	cuda_cached_regs	aos	32	4096	1	64	2	256	48k	3	520.046	7.74928
2M	cuda_cached_regs	aos	32	4096	1	64	2	256	48k	4	519.876	7.74676
2M	cuda_cached_regs	aos	32	4096	1	64	2	256	48k	5	519.745	7.7448
2M	cuda_cached_regs	aos	32	4096	1	64	4	256	48k	1	393.443	5.86276
2M	cuda_cached_regs	aos	32	4096	1	64	4	256	48k	2	392.775	5.8528
2M	cuda_cached_regs	aos	32	4096	1	64	4	256	48k	3	393.873	5.86917
2M	cuda_cached_regs	aos	32	4096	1	64	4	256	48k	4	393.037	5.85671
2M	cuda_cached_regs	aos	32	4096	1	64	4	256	48k	5	397.638	5.92527
2M	cuda_cached_regs	aos	64	16	1	32	1	256	48k	1	8.14441	0.0606806
2M	cuda_cached_regs	aos	64	16	1	32	1	256	48k	2	8.05627	0.0600239
2M	cuda_cached_regs	aos	64	16	1	32	1	256	48k	3	8.05686	0.0600283
2M	cuda_cached_regs	aos	64	16	1	32	1	256	48k	4	8.79415	0.0655215
2M	cuda_cached_regs	aos	64	16	1	32	1	256	48k	5	8.0569	0.0600286
2M	cuda_cached_regs	aos	64	16	1	32	2	256	48k	1	8.64952	0.0644439
2M	cuda_cached_regs	aos	64	16	1	32	2	256	48k	2	8.65307	0.0644704
2M	cuda_cached_regs	aos	64	16	1	32	2	256	48k	3	8.64012	0.0643739
2M	cuda_cached_regs	aos	64	16	1	32	2	256	48k	4	9.42722	0.0702383
2M	cuda_cached_regs	aos	64	16	1	32	2	256	48k	5	9.44247	0.0703519
2M	cuda_cached_regs	aos	64	16	1	32	4	256	48k	1	10.4265	0.0776834
2M	cuda_cached_regs	aos	64	16	1	32	4	256	48k	2	10.4178	0.0776189
2M	cuda_cached_regs	aos	64	16	1	32	4	256	48k	3	10.4331	0.077733
2M	cuda_cached_regs	aos	64	16	1	32	4	256	48k	4	11.3138	0.0842946
2M	cuda_cached_regs	aos	64	16	1	32	4	256	48k	5	10.4287	0.0777001
2M	cuda_cached_regs	aos	64	16	1	64	1	256	48k	1	8.23139	0.0613286
2M	cuda_cached_regs	aos	64	16	1	64	1	256	48k	2	8.22167	0.0612562
2M	cuda_cached_regs	aos	64	16	1	64	1	256	48k	3	8.90786	0.0663688
2M	cuda_cached_regs	aos	64	16	1	64	1	256	48k	4	8.91872	0.0664496
2M	cuda_cached_regs	aos	64	16	1	64	1	256	48k	5	8.24233	0.0614101
2M	cuda_cached_regs	aos	64	16	1	64	2	256	48k	1	8.72135	0.0649791
2M	cuda_cached_regs	aos	64	16	1	64	2	256	48k	2	8.74109	0.0651262
2M	cuda_cached_regs	aos	64	16	1	64	2	256	48k	3	9.4618	0.0704959
2M	cuda_cached_regs	aos	64	16	1	64	2	256	48k	4	8.71118	0.0649033
2M	cuda_cached_regs	aos	64	16	1	64	2	256	48k	5	8.72851	0.0650324
2M	cuda_cached_regs	aos	64	64	1	32	1	256	48k	1	30.7782	0.229316
2M	cuda_cached_regs	aos	64	64	1	32	1	256	48k	2	33.5889	0.250257
2M	cuda_cached_regs	aos	64	64	1	32	1	256	48k	3	30.7868	0.22938
2M	cuda_cached_regs	aos	64	64	1	32	1	256	48k	4	30.7811	0.229337
2M	cuda_cached_regs	aos	64	64	1	32	1	256	48k	5	30.7919	0.229418
2M	cuda_cached_regs	aos	64	64	1	32	2	256	48k	1	19.5461	0.14563
2M	cuda_cached_regs	aos	64	64	1	32	2	256	48k	2	17.8982	0.133352
2M	cuda_cached_regs	aos	64	64	1	32	2	256	48k	3	17.8946	0.133325
2M	cuda_cached_regs	aos	64	64	1	32	2	256	48k	4	17.8987	0.133356
2M	cuda_cached_regs	aos	64	64	1	32	2	256	48k	5	17.8836	0.133243
2M	cuda_cached_regs	aos	64	64	1	32	4	256	48k	1	17.1575	0.127834
2M	cuda_cached_regs	aos	64	64	1	32	4	256	48k	2	15.7667	0.117471
2M	cuda_cached_regs	aos	64	64	1	32	4	256	48k	3	15.7695	0.117492
2M	cuda_cached_regs	aos	64	64	1	32	4	256	48k	4	15.7675	0.117477
2M	cuda_cached_regs	aos	64	64	1	32	4	256	48k	5	15.7696	0.117493
2M	cuda_cached_regs	aos	64	64	1	64	1	256	48k	1	29.7391	0.221573
2M	cuda_cached_regs	aos	64	64	1	64	1	256	48k	2	29.7437	0.221608
2M	cuda_cached_regs	aos	64	64	1	64	1	256	48k	3	29.7275	0.221487
2M	cuda_cached_regs	aos	64	64	1	64	1	256	48k	4	29.7457	0.221623
2M	cuda_cached_regs	aos	64	64	1	64	1	256	48k	5	29.7429	0.221602
2M	cuda_cached_regs	aos	64	64	1	64	2	256	48k	1	21.8754	0.162984
2M	cuda_cached_regs	aos	64	64	1	64	2	256	48k	2	21.8471	0.162774
2M	cuda_cached_regs	aos	64	64	1	64	2	256	48k	3	21.8411	0.162729
2M	cuda_cached_regs	aos	64	64	1	64	2	256	48k	4	21.8712	0.162953
2M	cuda_cached_regs	aos	64	64	1	64	2	256	48k	5	23.7514	0.176961
2M	cuda_cached_regs	aos	64	256	1	32	1	256	48k	1	120.907	0.900827
2M	cuda_cached_regs	aos	64	256	1	32	1	256	48k	2	119.795	0.892539
2M	cuda_cached_regs	aos	64	256	1	32	1	256	48k	3	120.947	0.901126
2M	cuda_cached_regs	aos	64	256	1	32	1	256	48k	4	130.778	0.974372
2M	cuda_cached_regs	aos	64	256	1	32	1	256	48k	5	119.788	0.89249
2M	cuda_cached_regs	aos	64	256	1	32	2	256	48k	1	67.0109	0.49927
2M	cuda_cached_regs	aos	64	256	1	32	2	256	48k	2	67.6845	0.504289
2M	cuda_cached_regs	aos	64	256	1	32	2	256	48k	3	70.0298	0.521762
2M	cuda_cached_regs	aos	64	256	1	32	2	256	48k	4	67.0229	0.49936
2M	cuda_cached_regs	aos	64	256	1	32	2	256	48k	5	67.0262	0.499384
2M	cuda_cached_regs	aos	64	256	1	32	4	256	48k	1	51.6344	0.384706
2M	cuda_cached_regs	aos	64	256	1	32	4	256	48k	2	51.6364	0.384722
2M	cuda_cached_regs	aos	64	256	1	32	4	256	48k	3	56.215	0.418835
2M	cuda_cached_regs	aos	64	256	1	32	4	256	48k	4	51.6393	0.384743
2M	cuda_cached_regs	aos	64	256	1	32	4	256	48k	5	51.6647	0.384932
2M	cuda_cached_regs	aos	64	256	1	64	1	256	48k	1	118.263	0.88113
2M	cuda_cached_regs	aos	64	256	1	64	1	256	48k	2	127.426	0.949396
2M	cuda_cached_regs	aos	64	256	1	64	1	256	48k	3	116.8	0.870228
2M	cuda_cached_regs	aos	64	256	1	64	1	256	48k	4	117.712	0.877025
2M	cuda_cached_regs	aos	64	256	1	64	1	256	48k	5	117.831	0.877908
2M	cuda_cached_regs	aos	64	256	1	64	2	256	48k	1	80.7651	0.601747
2M	cuda_cached_regs	aos	64	256	1	64	2	256	48k	2	74.1289	0.552304
2M	cuda_cached_regs	aos	64	256	1	64	2	256	48k	3	74.7322	0.556798
2M	cuda_cached_regs	aos	64	256	1	64	2	256	48k	4	74.169	0.552602
2M	cuda_cached_regs	aos	64	256	1	64	2	256	48k	5	74.1222	0.552253
2M	cuda_cached_regs	aos	64	1024	1	32	1	256	48k	1	481.666	3.58869
2M	cuda_cached_regs	aos	64	1024	1	32	1	256	48k	2	481.121	3.58463
2M	cuda_cached_regs	aos	64	1024	1	32	1	256	48k	3	480.676	3.58132
2M	cuda_cached_regs	aos	64	1024	1	32	1	256	48k	4	480.254	3.57817
2M	cuda_cached_regs	aos	64	1024	1	32	1	256	48k	5	483.088	3.59928
2M	cuda_cached_regs	aos	64	1024	1	32	2	256	48k	1	265.668	1.97938
2M	cuda_cached_regs	aos	64	1024	1	32	2	256	48k	2	265.774	1.98017
2M	cuda_cached_regs	aos	64	1024	1	32	2	256	48k	3	265.949	1.98147
2M	cuda_cached_regs	aos	64	1024	1	32	2	256	48k	4	277.369	2.06656
2M	cuda_cached_regs	aos	64	1024	1	32	2	256	48k	5	265.242	1.97621
2M	cuda_cached_regs	aos	64	1024	1	32	4	256	48k	1	192.966	1.43771
2M	cuda_cached_regs	aos	64	1024	1	32	4	256	48k	2	193.417	1.44107
2M	cuda_cached_regs	aos	64	1024	1	32	4	256	48k	3	197.456	1.47116
2M	cuda_cached_regs	aos	64	1024	1	32	4	256	48k	4	190.389	1.41851
2M	cuda_cached_regs	aos	64	1024	1	32	4	256	48k	5	193.61	1.44251
2M	cuda_cached_regs	aos	64	1024	1	64	1	256	48k	1	469.588	3.4987
2M	cuda_cached_regs	aos	64	1024	1	64	1	256	48k	2	478.507	3.56515
2M	cuda_cached_regs	aos	64	1024	1	64	1	256	48k	3	468.695	3.49205
2M	cuda_cached_regs	aos	64	1024	1	64	1	256	48k	4	469.793	3.50023
2M	cuda_cached_regs	aos	64	1024	1	64	1	256	48k	5	469.191	3.49574
2M	cuda_cached_regs	aos	64	1024	1	64	2	256	48k	1	304.705	2.27023
2M	cuda_cached_regs	aos	64	1024	1	64	2	256	48k	2	294.092	2.19115
2M	cuda_cached_regs	aos	64	1024	1	64	2	256	48k	3	293.961	2.19018
2M	cuda_cached_regs	aos	64	1024	1	64	2	256	48k	4	293.933	2.18997
2M	cuda_cached_regs	aos	64	1024	1	64	2	256	48k	5	294.132	2.19145
2M	cuda_cached_regs	aos	64	4096	1	32	1	256	48k	1	1922.03	14.3202
2M	cuda_cached_regs	aos	64	4096	1	32	1	256	48k	2	1922.29	14.3221
2M	cuda_cached_regs	aos	64	4096	1	32	1	256	48k	3	1922.1	14.3208
2M	cuda_cached_regs	aos	64	4096	1	32	1	256	48k	4	1932.32	14.3969
2M	cuda_cached_regs	aos	64	4096	1	32	1	256	48k	5	1922.81	14.326
2M	cuda_cached_regs	aos	64	4096	1	32	2	256	48k	1	1060.47	7.9011
2M	cuda_cached_regs	aos	64	4096	1	32	2	256	48k	2	1061.28	7.90714
2M	cuda_cached_regs	aos	64	4096	1	32	2	256	48k	3	1073.01	7.99453
2M	cuda_cached_regs	aos	64	4096	1	32	2	256	48k	4	1061.44	7.90837
2M	cuda_cached_regs	aos	64	4096	1	32	2	256	48k	5	1061.21	7.90663
2M	cuda_cached_regs	aos	64	4096	1	32	4	256	48k	1	753.546	5.61435
2M	cuda_cached_regs	aos	64	4096	1	32	4	256	48k	2	754.186	5.61912
2M	cuda_cached_regs	aos	64	4096	1	32	4	256	48k	3	753.141	5.61134
2M	cuda_cached_regs	aos	64	4096	1	32	4	256	48k	4	752.973	5.61008
2M	cuda_cached_regs	aos	64	4096	1	32	4	256	48k	5	753.979	5.61758
2M	cuda_cached_regs	aos	64	4096	1	64	1	256	48k	1	1873.13	13.9559
2M	cuda_cached_regs	aos	64	4096	1	64	1	256	48k	2	1873.98	13.9622
2M	cuda_cached_regs	aos	64	4096	1	64	1	256	48k	3	1875.18	13.9712
2M	cuda_cached_regs	aos	64	4096	1	64	1	256	48k	4	1879.54	14.0037
2M	cuda_cached_regs	aos	64	4096	1	64	1	256	48k	5	1873.97	13.9621
2M	cuda_cached_regs	aos	64	4096	1	64	2	256	48k	1	1160.02	8.64284
2M	cuda_cached_regs	aos	64	4096	1	64	2	256	48k	2	1160.77	8.64841
2M	cuda_cached_regs	aos	64	4096	1	64	2	256	48k	3	1169.36	8.71239
2M	cuda_cached_regs	aos	64	4096	1	64	2	256	48k	4	1160.72	8.648
2M	cuda_cached_regs	aos	64	4096	1	64	2	256	48k	5	1161.28	8.65221
2M	cuda_cached_regs	aos	128	16	1	32	1	256	48k	1	24.4889	0.0912284
2M	cuda_cached_regs	aos	128	16	1	32	1	256	48k	2	24.324	0.0906139
2M	cuda_cached_regs	aos	128	16	1	32	1	256	48k	3	24.3339	0.0906507
2M	cuda_cached_regs	aos	128	16	1	32	1	256	48k	4	26.3761	0.0982588
2M	cuda_cached_regs	aos	128	16	1	32	1	256	48k	5	24.3085	0.0905562
2M	cuda_cached_regs	aos	128	16	1	32	2	256	48k	1	20.9991	0.0782278
2M	cuda_cached_regs	aos	128	16	1	32	2	256	48k	2	19.4546	0.0724742
2M	cuda_cached_regs	aos	128	16	1	32	2	256	48k	3	19.4442	0.0724354
2M	cuda_cached_regs	aos	128	16	1	32	2	256	48k	4	21.0307	0.0783456
2M	cuda_cached_regs	aos	128	16	1	32	2	256	48k	5	19.413	0.0723192
2M	cuda_cached_regs	aos	128	16	1	64	1	256	48k	1	28.1859	0.105001
2M	cuda_cached_regs	aos	128	16	1	64	1	256	48k	2	28.1861	0.105002
2M	cuda_cached_regs	aos	128	16	1	64	1	256	48k	3	28.2546	0.105257
2M	cuda_cached_regs	aos	128	16	1	64	1	256	48k	4	30.8647	0.11498
2M	cuda_cached_regs	aos	128	16	1	64	1	256	48k	5	28.2077	0.105082
2M	cuda_cached_regs	aos	128	64	1	32	1	256	48k	1	74.4871	0.277486
2M	cuda_cached_regs	aos	128	64	1	32	1	256	48k	2	68.4817	0.255114
2M	cuda_cached_regs	aos	128	64	1	32	1	256	48k	3	68.5007	0.255185
2M	cuda_cached_regs	aos	128	64	1	32	1	256	48k	4	72.6524	0.270651
2M	cuda_cached_regs	aos	128	64	1	32	1	256	48k	5	68.4676	0.255062
2M	cuda_cached_regs	aos	128	64	1	32	2	256	48k	1	49.9803	0.186191
2M	cuda_cached_regs	aos	128	64	1	32	2	256	48k	2	49.0249	0.182632
2M	cuda_cached_regs	aos	128	64	1	32	2	256	48k	3	49.0778	0.182829
2M	cuda_cached_regs	aos	128	64	1	32	2	256	48k	4	53.354	0.198759
2M	cuda_cached_regs	aos	128	64	1	32	2	256	48k	5	49.0287	0.182646
2M	cuda_cached_regs	aos	128	64	1	64	1	256	48k	1	80.6143	0.300312
2M	cuda_cached_regs	aos	128	64	1	64	1	256	48k	2	77.9715	0.290467
2M	cuda_cached_regs	aos	128	64	1	64	1	256	48k	3	78.037	0.290711
2M	cuda_cached_regs	aos	128	64	1	64	1	256	48k	4	78.6234	0.292895
2M	cuda_cached_regs	aos	128	64	1	64	1	256	48k	5	78.0841	0.290886
2M	cuda_cached_regs	aos	128	256	1	32	1	256	48k	1	250.396	0.932796
2M	cuda_cached_regs	aos	128	256	1	32	1	256	48k	2	243.822	0.908306
2M	cuda_cached_regs	aos	128	256	1	32	1	256	48k	3	244.494	0.910812
2M	cuda_cached_regs	aos	128	256	1	32	1	256	48k	4	247.152	0.920712
2M	cuda_cached_regs	aos	128	256	1	32	1	256	48k	5	243.252	0.906186
2M	cuda_cached_regs	aos	128	256	1	32	2	256	48k	1	172.027	0.640849
2M	cuda_cached_regs	aos	128	256	1	32	2	256	48k	2	169.901	0.632932
2M	cuda_cached_regs	aos	128	256	1	32	2	256	48k	3	171.142	0.637554
2M	cuda_cached_regs	aos	128	256	1	32	2	256	48k	4	170.703	0.63592
2M	cuda_cached_regs	aos	128	256	1	32	2	256	48k	5	168.841	0.62898
2M	cuda_cached_regs	aos	128	256	1	64	1	256	48k	1	288.288	1.07395
2M	cuda_cached_regs	aos	128	256	1	64	1	256	48k	2	287.208	1.06993
2M	cuda_cached_regs	aos	128	256	1	64	1	256	48k	3	288.025	1.07298
2M	cuda_cached_regs	aos	128	256	1	64	1	256	48k	4	294.862	1.09845
2M	cuda_cached_regs	aos	128	256	1	64	1	256	48k	5	290.123	1.08079
2M	cuda_cached_regs	aos	128	1024	1	32	1	256	48k	1	961.05	3.58019
2M	cuda_cached_regs	aos	128	1024	1	32	1	256	48k	2	962.55	3.58578
2M	cuda_cached_regs	aos	128	1024	1	32	1	256	48k	3	963.065	3.5877
2M	cuda_cached_regs	aos	128	1024	1	32	1	256	48k	4	968.656	3.60852
2M	cuda_cached_regs	aos	128	1024	1	32	1	256	48k	5	961.055	3.58021
2M	cuda_cached_regs	aos	128	1024	1	32	2	256	48k	1	655.624	2.44239
2M	cuda_cached_regs	aos	128	1024	1	32	2	256	48k	2	655.542	2.44208
2M	cuda_cached_regs	aos	128	1024	1	32	2	256	48k	3	653.588	2.43481
2M	cuda_cached_regs	aos	128	1024	1	32	2	256	48k	4	660.832	2.46179
2M	cuda_cached_regs	aos	128	1024	1	32	2	256	48k	5	650.793	2.42439
2M	cuda_cached_regs	aos	128	1024	1	64	1	256	48k	1	1120.87	4.17556
2M	cuda_cached_regs	aos	128	1024	1	64	1	256	48k	2	1129.4	4.20733
2M	cuda_cached_regs	aos	128	1024	1	64	1	256	48k	3	1129.35	4.20717
2M	cuda_cached_regs	aos	128	1024	1	64	1	256	48k	4	1130.26	4.21053
2M	cuda_cached_regs	aos	128	1024	1	64	1	256	48k	5	1128.78	4.20505
2M	cuda_cached_regs	aos	128	4096	1	32	1	256	48k	1	3844.26	14.321
2M	cuda_cached_regs	aos	128	4096	1	32	1	256	48k	2	3843.57	14.3184
2M	cuda_cached_regs	aos	128	4096	1	32	1	256	48k	3	3841.76	14.3117
2M	cuda_cached_regs	aos	128	4096	1	32	1	256	48k	4	3844.54	14.322
2M	cuda_cached_regs	aos	128	4096	1	32	1	256	48k	5	3844.43	14.3216
2M	cuda_cached_regs	aos	128	4096	1	32	2	256	48k	1	2833.17	10.5544
2M	cuda_cached_regs	aos	128	4096	1	32	2	256	48k	2	2834.06	10.5577
2M	cuda_cached_regs	aos	128	4096	1	32	2	256	48k	3	2834.79	10.5604
2M	cuda_cached_regs	aos	128	4096	1	32	2	256	48k	4	2835.12	10.5616
2M	cuda_cached_regs	aos	128	4096	1	32	2	256	48k	5	2831.55	10.5484
