N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
4M	256	cuda_fake	aos	20	16	64	1	2	6.03616	0.0719566
4M	256	cuda_fake	aos	20	16	64	1	3	6.03642	0.0719597
4M	256	cuda_fake	aos	20	16	64	1	4	6.03776	0.0719757
4M	256	cuda_fake	aos	20	16	64	1	5	6.03472	0.0719395
4M	256	cuda_fake	aos	20	64	1	1	1	8.18985	0.0976306
4M	256	cuda_fake	aos	20	64	1	1	2	8.18844	0.0976138
4M	256	cuda_fake	aos	20	64	1	1	3	8.19161	0.0976516
4M	256	cuda_fake	aos	20	64	1	1	4	8.18955	0.0976271
4M	256	cuda_fake	aos	20	64	1	1	5	8.18966	0.0976283
4M	256	cuda_fake	aos	20	64	2	1	1	8.18867	0.0976166
4M	256	cuda_fake	aos	20	64	2	1	2	8.19629	0.0977074
4M	256	cuda_fake	aos	20	64	2	1	3	8.19687	0.0977142
4M	256	cuda_fake	aos	20	64	2	1	4	8.19019	0.0976347
4M	256	cuda_fake	aos	20	64	2	1	5	8.19501	0.0976922
4M	256	cuda_fake	aos	20	64	4	1	1	8.1991	0.0977409
4M	256	cuda_fake	aos	20	64	4	1	2	8.19492	0.097691
4M	256	cuda_fake	aos	20	64	4	1	3	8.19658	0.0977109
4M	256	cuda_fake	aos	20	64	4	1	4	8.20562	0.0978186
4M	256	cuda_fake	aos	20	64	4	1	5	8.20198	0.0977753
4M	256	cuda_fake	aos	20	64	8	1	1	8.18332	0.0975527
4M	256	cuda_fake	aos	20	64	8	1	2	8.19881	0.0977374
4M	256	cuda_fake	aos	20	64	8	1	3	8.18029	0.0975167
4M	256	cuda_fake	aos	20	64	8	1	4	8.18283	0.0975469
4M	256	cuda_fake	aos	20	64	8	1	5	8.19966	0.0977475
4M	256	cuda_fake	aos	20	64	16	1	1	6.03567	0.0719508
4M	256	cuda_fake	aos	20	64	16	1	2	6.03617	0.0719568
4M	256	cuda_fake	aos	20	64	16	1	3	6.03575	0.0719518
4M	256	cuda_fake	aos	20	64	16	1	4	6.03402	0.0719311
4M	256	cuda_fake	aos	20	64	16	1	5	6.03525	0.0719458
4M	256	cuda_fake	aos	20	64	32	1	1	6.03582	0.0719525
4M	256	cuda_fake	aos	20	64	32	1	2	6.03477	0.07194
4M	256	cuda_fake	aos	20	64	32	1	3	6.03583	0.0719527
4M	256	cuda_fake	aos	20	64	32	1	4	6.03418	0.071933
4M	256	cuda_fake	aos	20	64	32	1	5	6.03529	0.0719463
4M	256	cuda_fake	aos	20	64	64	1	1	6.03498	0.0719425
4M	256	cuda_fake	aos	20	64	64	1	2	6.03512	0.0719442
4M	256	cuda_fake	aos	20	64	64	1	3	6.03785	0.0719767
4M	256	cuda_fake	aos	20	64	64	1	4	6.03687	0.0719651
4M	256	cuda_fake	aos	20	64	64	1	5	6.03591	0.0719536
4M	256	cuda_fake	aos	20	256	1	1	1	5.9041	0.0703823
4M	256	cuda_fake	aos	20	256	1	1	2	5.90542	0.0703981
4M	256	cuda_fake	aos	20	256	1	1	3	5.90319	0.0703715
4M	256	cuda_fake	aos	20	256	1	1	4	5.90529	0.0703966
4M	256	cuda_fake	aos	20	256	1	1	5	5.90386	0.0703795
4M	256	cuda_fake	aos	20	256	2	1	1	6.03334	0.0719231
4M	256	cuda_fake	aos	20	256	2	1	2	6.03267	0.071915
4M	256	cuda_fake	aos	20	256	2	1	3	6.03368	0.0719271
4M	256	cuda_fake	aos	20	256	2	1	4	6.03276	0.0719161
4M	256	cuda_fake	aos	20	256	2	1	5	6.03611	0.0719561
4M	256	cuda_fake	aos	20	256	4	1	1	6.0346	0.071938
4M	256	cuda_fake	aos	20	256	4	1	2	6.03512	0.0719442
4M	256	cuda_fake	aos	20	256	4	1	3	6.0324	0.0719118
4M	256	cuda_fake	aos	20	256	4	1	4	6.0346	0.071938
4M	256	cuda_fake	aos	20	256	4	1	5	6.03143	0.0719003
4M	256	cuda_fake	aos	20	256	8	1	1	6.03271	0.0719155
4M	256	cuda_fake	aos	20	256	8	1	2	6.03657	0.0719615
4M	256	cuda_fake	aos	20	256	8	1	3	6.03468	0.0719389
4M	256	cuda_fake	aos	20	256	8	1	4	6.03429	0.0719343
4M	256	cuda_fake	aos	20	256	8	1	5	6.03309	0.07192
4M	256	cuda_fake	aos	20	256	16	1	1	6.03386	0.0719292
4M	256	cuda_fake	aos	20	256	16	1	2	6.03729	0.0719701
4M	256	cuda_fake	aos	20	256	16	1	3	6.03481	0.0719405
4M	256	cuda_fake	aos	20	256	16	1	4	6.0371	0.0719678
4M	256	cuda_fake	aos	20	256	16	1	5	6.03426	0.0719339
4M	256	cuda_fake	aos	20	256	32	1	1	6.38148	0.0760732
4M	256	cuda_fake	aos	20	256	32	1	2	6.38135	0.0760716
4M	256	cuda_fake	aos	20	256	32	1	3	6.37931	0.0760473
4M	256	cuda_fake	aos	20	256	32	1	4	6.38161	0.0760748
4M	256	cuda_fake	aos	20	256	32	1	5	6.38324	0.0760942
4M	256	cuda_fake	aos	20	256	64	1	1	6.03821	0.0719811
4M	256	cuda_fake	aos	20	256	64	1	2	6.0386	0.0719857
4M	256	cuda_fake	aos	20	256	64	1	3	6.03666	0.0719625
4M	256	cuda_fake	aos	20	256	64	1	4	6.03863	0.071986
4M	256	cuda_fake	aos	20	256	64	1	5	6.03756	0.0719733
4M	256	cuda_fake	aos	20	1024	1	1	1	4.84981	0.0578142
4M	256	cuda_fake	aos	20	1024	1	1	2	4.85494	0.0578753
4M	256	cuda_fake	aos	20	1024	1	1	3	4.85141	0.0578333
4M	256	cuda_fake	aos	20	1024	1	1	4	4.85141	0.0578333
4M	256	cuda_fake	aos	20	1024	1	1	5	4.85034	0.0578205
4M	256	cuda_fake	aos	20	1024	2	1	1	6.03378	0.0719283
4M	256	cuda_fake	aos	20	1024	2	1	2	6.03312	0.0719204
4M	256	cuda_fake	aos	20	1024	2	1	3	6.03484	0.0719409
4M	256	cuda_fake	aos	20	1024	2	1	4	6.03563	0.0719503
4M	256	cuda_fake	aos	20	1024	2	1	5	6.03447	0.0719365
4M	256	cuda_fake	aos	20	1024	4	1	1	6.03486	0.0719411
4M	256	cuda_fake	aos	20	1024	4	1	2	6.03555	0.0719494
4M	256	cuda_fake	aos	20	1024	4	1	3	6.03774	0.0719754
4M	256	cuda_fake	aos	20	1024	4	1	4	6.03227	0.0719103
4M	256	cuda_fake	aos	20	1024	4	1	5	6.03265	0.0719148
4M	256	cuda_fake	aos	20	1024	8	1	1	6.0358	0.0719524
4M	256	cuda_fake	aos	20	1024	8	1	2	6.03545	0.0719482
4M	256	cuda_fake	aos	20	1024	8	1	3	6.03406	0.0719316
4M	256	cuda_fake	aos	20	1024	8	1	4	6.03805	0.0719791
4M	256	cuda_fake	aos	20	1024	8	1	5	6.03291	0.0719179
4M	256	cuda_fake	aos	20	1024	16	1	1	6.03423	0.0719336
4M	256	cuda_fake	aos	20	1024	16	1	2	6.03581	0.0719524
4M	256	cuda_fake	aos	20	1024	16	1	3	6.03608	0.0719557
4M	256	cuda_fake	aos	20	1024	16	1	4	6.0364	0.0719595
4M	256	cuda_fake	aos	20	1024	16	1	5	6.03561	0.0719501
4M	256	cuda_fake	aos	20	1024	32	1	1	6.04501	0.0720622
4M	256	cuda_fake	aos	20	1024	32	1	2	6.04802	0.0720981
4M	256	cuda_fake	aos	20	1024	32	1	3	6.04642	0.072079
4M	256	cuda_fake	aos	20	1024	32	1	4	6.04641	0.0720788
4M	256	cuda_fake	aos	20	1024	32	1	5	6.04573	0.0720707
4M	256	cuda_fake	aos	20	1024	64	1	1	6.06129	0.0722562
4M	256	cuda_fake	aos	20	1024	64	1	2	6.06215	0.0722665
4M	256	cuda_fake	aos	20	1024	64	1	3	6.06239	0.0722693
4M	256	cuda_fake	aos	20	1024	64	1	4	6.07341	0.0724007
4M	256	cuda_fake	aos	20	1024	64	1	5	6.06395	0.0722879
4M	256	cuda_fake	aos	20	4096	1	1	1	4.83329	0.0576173
4M	256	cuda_fake	aos	20	4096	1	1	2	4.83257	0.0576088
4M	256	cuda_fake	aos	20	4096	1	1	3	4.83272	0.0576105
4M	256	cuda_fake	aos	20	4096	1	1	4	4.83255	0.0576085
4M	256	cuda_fake	aos	20	4096	1	1	5	4.8312	0.0575923
4M	256	cuda_fake	aos	20	4096	2	1	1	6.03582	0.0719525
4M	256	cuda_fake	aos	20	4096	2	1	2	6.0356	0.07195
4M	256	cuda_fake	aos	20	4096	2	1	3	6.03787	0.071977
4M	256	cuda_fake	aos	20	4096	2	1	4	6.03733	0.0719705
4M	256	cuda_fake	aos	20	4096	2	1	5	6.03529	0.0719463
4M	256	cuda_fake	aos	20	4096	4	1	1	6.03672	0.0719634
4M	256	cuda_fake	aos	20	4096	4	1	2	6.03825	0.0719815
4M	256	cuda_fake	aos	20	4096	4	1	3	6.03484	0.0719409
4M	256	cuda_fake	aos	20	4096	4	1	4	6.03866	0.0719864
4M	256	cuda_fake	aos	20	4096	4	1	5	6.03622	0.0719573
4M	256	cuda_fake	aos	20	4096	8	1	1	6.0444	0.0720549
4M	256	cuda_fake	aos	20	4096	8	1	2	6.04504	0.0720625
4M	256	cuda_fake	aos	20	4096	8	1	3	6.04394	0.0720493
4M	256	cuda_fake	aos	20	4096	8	1	4	6.04246	0.0720317
4M	256	cuda_fake	aos	20	4096	8	1	5	6.04454	0.0720565
4M	256	cuda_fake	aos	20	4096	16	1	1	6.05952	0.0722351
4M	256	cuda_fake	aos	20	4096	16	1	2	6.06098	0.0722525
4M	256	cuda_fake	aos	20	4096	16	1	3	6.06005	0.0722415
4M	256	cuda_fake	aos	20	4096	16	1	4	6.05871	0.0722255
4M	256	cuda_fake	aos	20	4096	16	1	5	6.06229	0.0722682
4M	256	cuda_fake	aos	20	4096	32	1	1	6.09016	0.0726004
4M	256	cuda_fake	aos	20	4096	32	1	2	6.08957	0.0725933
4M	256	cuda_fake	aos	20	4096	32	1	3	6.08972	0.0725951
4M	256	cuda_fake	aos	20	4096	32	1	4	6.08998	0.0725982
4M	256	cuda_fake	aos	20	4096	32	1	5	6.09251	0.0726283
4M	256	cuda_fake	aos	20	4096	64	1	1	6.15151	0.0733317
4M	256	cuda_fake	aos	20	4096	64	1	2	6.15179	0.0733351
4M	256	cuda_fake	aos	20	4096	64	1	3	6.15317	0.0733515
4M	256	cuda_fake	aos	20	4096	64	1	4	6.14958	0.0733087
4M	256	cuda_fake	aos	20	4096	64	1	5	6.15262	0.073345
4M	256	cuda_fake	aos	32	16	1	1	1	32.6494	0.243257
4M	256	cuda_fake	aos	32	16	1	1	2	29.8771	0.222602
4M	256	cuda_fake	aos	32	16	1	1	3	29.8833	0.222648
4M	256	cuda_fake	aos	32	16	1	1	4	29.8798	0.222622
4M	256	cuda_fake	aos	32	16	1	1	5	29.8888	0.222689
4M	256	cuda_fake	aos	32	16	2	1	1	15.8463	0.118064
4M	256	cuda_fake	aos	32	16	2	1	2	15.848	0.118077
4M	256	cuda_fake	aos	32	16	2	1	3	15.8492	0.118085
4M	256	cuda_fake	aos	32	16	2	1	4	15.8447	0.118053
4M	256	cuda_fake	aos	32	16	2	1	5	15.8463	0.118064
4M	256	cuda_fake	aos	32	16	4	1	1	15.843	0.118039
4M	256	cuda_fake	aos	32	16	4	1	2	15.8392	0.118011
4M	256	cuda_fake	aos	32	16	4	1	3	15.8452	0.118056
4M	256	cuda_fake	aos	32	16	4	1	4	17.3094	0.128965
4M	256	cuda_fake	aos	32	16	4	1	5	17.3032	0.128919
4M	256	cuda_fake	aos	32	16	8	1	1	9.64524	0.0718626
4M	256	cuda_fake	aos	32	16	8	1	2	9.65007	0.0718986
4M	256	cuda_fake	aos	32	16	8	1	3	8.8376	0.0658453
4M	256	cuda_fake	aos	32	16	8	1	4	8.83825	0.0658501
4M	256	cuda_fake	aos	32	16	8	1	5	8.85488	0.065974
4M	256	cuda_fake	aos	32	16	16	1	1	15.8375	0.117998
4M	256	cuda_fake	aos	32	16	16	1	2	15.8355	0.117984
4M	256	cuda_fake	aos	32	16	16	1	3	15.834	0.117972
4M	256	cuda_fake	aos	32	16	16	1	4	15.8298	0.117941
4M	256	cuda_fake	aos	32	16	16	1	5	15.8408	0.118023
4M	256	cuda_fake	aos	32	16	32	1	1	14.9365	0.111286
4M	256	cuda_fake	aos	32	16	32	1	2	14.9401	0.111313
4M	256	cuda_fake	aos	32	16	32	1	3	14.9356	0.111279
4M	256	cuda_fake	aos	32	16	32	1	4	14.9354	0.111277
4M	256	cuda_fake	aos	32	16	32	1	5	16.316	0.121563
4M	256	cuda_fake	aos	32	16	64	1	1	8.90983	0.0663834
4M	256	cuda_fake	aos	32	16	64	1	2	8.90319	0.0663339
4M	256	cuda_fake	aos	32	16	64	1	3	8.90664	0.0663597
4M	256	cuda_fake	aos	32	16	64	1	4	8.90656	0.066359
4M	256	cuda_fake	aos	32	16	64	1	5	8.90453	0.0663439
4M	256	cuda_fake	aos	32	64	1	1	1	7.57938	0.0564708
4M	256	cuda_fake	aos	32	64	1	1	2	7.57363	0.056428
4M	256	cuda_fake	aos	32	64	1	1	3	7.50184	0.0558931
4M	256	cuda_fake	aos	32	64	1	1	4	7.49923	0.0558736
4M	256	cuda_fake	aos	32	64	1	1	5	7.4992	0.0558734
4M	256	cuda_fake	aos	32	64	2	1	1	8.83675	0.0658389
4M	256	cuda_fake	aos	32	64	2	1	2	8.8358	0.0658318
4M	256	cuda_fake	aos	32	64	2	1	3	9.6303	0.0717513
4M	256	cuda_fake	aos	32	64	2	1	4	9.63071	0.0717544
4M	256	cuda_fake	aos	32	64	2	1	5	8.90062	0.0663148
4M	256	cuda_fake	aos	32	64	4	1	1	14.6615	0.109237
4M	256	cuda_fake	aos	32	64	4	1	2	14.6604	0.109229
4M	256	cuda_fake	aos	32	64	4	1	3	14.6595	0.109222
4M	256	cuda_fake	aos	32	64	4	1	4	14.6626	0.109245
4M	256	cuda_fake	aos	32	64	4	1	5	14.513	0.10813
4M	256	cuda_fake	aos	32	64	8	1	1	14.5091	0.108101
4M	256	cuda_fake	aos	32	64	8	1	2	14.5149	0.108144
4M	256	cuda_fake	aos	32	64	8	1	3	14.5091	0.108101
4M	256	cuda_fake	aos	32	64	8	1	4	14.4994	0.108029
4M	256	cuda_fake	aos	32	64	8	1	5	14.5115	0.108119
4M	256	cuda_fake	aos	32	64	16	1	1	15.8462	0.118063
4M	256	cuda_fake	aos	32	64	16	1	2	15.8495	0.118088
4M	256	cuda_fake	aos	32	64	16	1	3	15.8488	0.118083
4M	256	cuda_fake	aos	32	64	16	1	4	15.8449	0.118054
4M	256	cuda_fake	aos	32	64	16	1	5	15.0734	0.112305
4M	256	cuda_fake	aos	32	64	32	1	1	15.0768	0.112331
4M	256	cuda_fake	aos	32	64	32	1	2	15.0764	0.112328
4M	256	cuda_fake	aos	32	64	32	1	3	15.0762	0.112327
4M	256	cuda_fake	aos	32	64	32	1	4	14.5087	0.108098
4M	256	cuda_fake	aos	32	64	32	1	5	14.5088	0.108099
4M	256	cuda_fake	aos	32	64	64	1	1	14.5156	0.10815
4M	256	cuda_fake	aos	32	64	64	1	2	14.5151	0.108146
4M	256	cuda_fake	aos	32	64	64	1	3	14.5119	0.108122
4M	256	cuda_fake	aos	32	64	64	1	4	14.5128	0.108129
4M	256	cuda_fake	aos	32	64	64	1	5	14.5156	0.10815
4M	256	cuda_fake	aos	32	256	1	1	1	7.82551	0.0583046
4M	256	cuda_fake	aos	32	256	1	1	2	7.82656	0.0583124
4M	256	cuda_fake	aos	32	256	1	1	3	7.81714	0.0582422
4M	256	cuda_fake	aos	32	256	1	1	4	7.81669	0.0582388
4M	256	cuda_fake	aos	32	256	1	1	5	7.81792	0.058248
4M	256	cuda_fake	aos	32	256	2	1	1	8.83497	0.0658256
4M	256	cuda_fake	aos	32	256	2	1	2	8.83604	0.0658336
4M	256	cuda_fake	aos	32	256	2	1	3	8.83512	0.0658268
4M	256	cuda_fake	aos	32	256	2	1	4	8.83495	0.0658255
4M	256	cuda_fake	aos	32	256	2	1	5	8.83862	0.0658529
4M	256	cuda_fake	aos	32	256	4	1	1	8.83932	0.0658581
4M	256	cuda_fake	aos	32	256	4	1	2	8.83638	0.0658362
4M	256	cuda_fake	aos	32	256	4	1	3	8.83831	0.0658505
4M	256	cuda_fake	aos	32	256	4	1	4	8.83674	0.0658388
4M	256	cuda_fake	aos	32	256	4	1	5	8.83435	0.0658211
4M	256	cuda_fake	aos	32	256	8	1	1	8.83864	0.065853
4M	256	cuda_fake	aos	32	256	8	1	2	9.63161	0.0717611
4M	256	cuda_fake	aos	32	256	8	1	3	9.63224	0.0717658
4M	256	cuda_fake	aos	32	256	8	1	4	8.83742	0.0658439
4M	256	cuda_fake	aos	32	256	8	1	5	8.83782	0.0658469
4M	256	cuda_fake	aos	32	256	16	1	1	8.8378	0.0658468
4M	256	cuda_fake	aos	32	256	16	1	2	8.84499	0.0659003
4M	256	cuda_fake	aos	32	256	16	1	3	8.84703	0.0659155
4M	256	cuda_fake	aos	32	256	16	1	4	8.84018	0.0658645
4M	256	cuda_fake	aos	32	256	16	1	5	8.83733	0.0658433
4M	256	cuda_fake	aos	32	256	32	1	1	8.83947	0.0658592
4M	256	cuda_fake	aos	32	256	32	1	2	8.84095	0.0658702
4M	256	cuda_fake	aos	32	256	32	1	3	8.83743	0.065844
4M	256	cuda_fake	aos	32	256	32	1	4	8.84197	0.0658778
4M	256	cuda_fake	aos	32	256	32	1	5	8.8414	0.0658735
4M	256	cuda_fake	aos	32	256	64	1	1	9.63503	0.0717865
4M	256	cuda_fake	aos	32	256	64	1	2	9.63638	0.0717966
4M	256	cuda_fake	aos	32	256	64	1	3	9.63594	0.0717934
4M	256	cuda_fake	aos	32	256	64	1	4	9.14399	0.068128
4M	256	cuda_fake	aos	32	256	64	1	5	9.14315	0.0681218
4M	256	cuda_fake	aos	32	1024	1	1	1	7.13971	0.053195
4M	256	cuda_fake	aos	32	1024	1	1	2	7.13998	0.053197
4M	256	cuda_fake	aos	32	1024	1	1	3	7.1398	0.0531957
4M	256	cuda_fake	aos	32	1024	1	1	4	7.13781	0.0531808
4M	256	cuda_fake	aos	32	1024	1	1	5	7.1389	0.053189
4M	256	cuda_fake	aos	32	1024	2	1	1	8.90543	0.0663506
4M	256	cuda_fake	aos	32	1024	2	1	2	8.90243	0.0663283
4M	256	cuda_fake	aos	32	1024	2	1	3	8.89932	0.0663051
4M	256	cuda_fake	aos	32	1024	2	1	4	8.90378	0.0663384
4M	256	cuda_fake	aos	32	1024	2	1	5	8.8992	0.0663042
4M	256	cuda_fake	aos	32	1024	4	1	1	9.33052	0.0695178
4M	256	cuda_fake	aos	32	1024	4	1	2	9.33128	0.0695235
4M	256	cuda_fake	aos	32	1024	4	1	3	9.32897	0.0695062
4M	256	cuda_fake	aos	32	1024	4	1	4	9.32714	0.0694926
4M	256	cuda_fake	aos	32	1024	4	1	5	9.32546	0.0694801
4M	256	cuda_fake	aos	32	1024	8	1	1	9.33292	0.0695357
4M	256	cuda_fake	aos	32	1024	8	1	2	9.33139	0.0695243
4M	256	cuda_fake	aos	32	1024	8	1	3	9.32896	0.0695061
4M	256	cuda_fake	aos	32	1024	8	1	4	8.83742	0.0658439
4M	256	cuda_fake	aos	32	1024	8	1	5	8.84005	0.0658635
4M	256	cuda_fake	aos	32	1024	16	1	1	8.84169	0.0658757
4M	256	cuda_fake	aos	32	1024	16	1	2	8.84189	0.0658772
4M	256	cuda_fake	aos	32	1024	16	1	3	9.63479	0.0717848
4M	256	cuda_fake	aos	32	1024	16	1	4	9.63436	0.0717816
4M	256	cuda_fake	aos	32	1024	16	1	5	9.63392	0.0717783
4M	256	cuda_fake	aos	32	1024	32	1	1	8.85488	0.065974
4M	256	cuda_fake	aos	32	1024	32	1	2	8.85676	0.065988
4M	256	cuda_fake	aos	32	1024	32	1	3	8.85988	0.0660112
4M	256	cuda_fake	aos	32	1024	32	1	4	8.85312	0.0659609
4M	256	cuda_fake	aos	32	1024	32	1	5	8.8583	0.0659995
4M	256	cuda_fake	aos	32	1024	64	1	1	8.87873	0.0661517
4M	256	cuda_fake	aos	32	1024	64	1	2	8.88224	0.0661779
4M	256	cuda_fake	aos	32	1024	64	1	3	8.88068	0.0661662
4M	256	cuda_fake	aos	32	1024	64	1	4	8.88032	0.0661635
4M	256	cuda_fake	aos	32	1024	64	1	5	8.88022	0.0661628
4M	256	cuda_fake	aos	32	4096	1	1	1	7.05837	0.052589
4M	256	cuda_fake	aos	32	4096	1	1	2	7.05808	0.0525868
4M	256	cuda_fake	aos	32	4096	1	1	3	7.70822	0.0574307
4M	256	cuda_fake	aos	32	4096	1	1	4	7.71	0.057444
4M	256	cuda_fake	aos	32	4096	1	1	5	7.70885	0.0574354
4M	256	cuda_fake	aos	32	4096	2	1	1	8.84521	0.065902
4M	256	cuda_fake	aos	32	4096	2	1	2	8.84534	0.0659029
4M	256	cuda_fake	aos	32	4096	2	1	3	8.84289	0.0658847
4M	256	cuda_fake	aos	32	4096	2	1	4	8.84731	0.0659176
4M	256	cuda_fake	aos	32	4096	2	1	5	8.84454	0.065897
4M	256	cuda_fake	aos	32	4096	4	1	1	8.84618	0.0659092
4M	256	cuda_fake	aos	32	4096	4	1	2	8.84623	0.0659095
4M	256	cuda_fake	aos	32	4096	4	1	3	8.84407	0.0658935
4M	256	cuda_fake	aos	32	4096	4	1	4	8.84458	0.0658973
4M	256	cuda_fake	aos	32	4096	4	1	5	8.84524	0.0659022
4M	256	cuda_fake	aos	32	4096	8	1	1	8.86514	0.0660505
4M	256	cuda_fake	aos	32	4096	8	1	2	8.86007	0.0660127
4M	256	cuda_fake	aos	32	4096	8	1	3	9.65326	0.0719224
4M	256	cuda_fake	aos	32	4096	8	1	4	9.65622	0.0719444
4M	256	cuda_fake	aos	32	4096	8	1	5	9.65415	0.071929
4M	256	cuda_fake	aos	32	4096	16	1	1	9.67912	0.0721151
4M	256	cuda_fake	aos	32	4096	16	1	2	9.67398	0.0720767
4M	256	cuda_fake	aos	32	4096	16	1	3	8.88057	0.0661654
4M	256	cuda_fake	aos	32	4096	16	1	4	8.88117	0.0661698
4M	256	cuda_fake	aos	32	4096	16	1	5	8.88275	0.0661817
4M	256	cuda_fake	aos	32	4096	32	1	1	8.93012	0.0665346
4M	256	cuda_fake	aos	32	4096	32	1	2	8.92846	0.0665222
4M	256	cuda_fake	aos	32	4096	32	1	3	8.93146	0.0665445
4M	256	cuda_fake	aos	32	4096	32	1	4	8.93301	0.0665561
4M	256	cuda_fake	aos	32	4096	32	1	5	8.93304	0.0665563
4M	256	cuda_fake	aos	32	4096	64	1	1	9.02597	0.0672487
4M	256	cuda_fake	aos	32	4096	64	1	2	9.02854	0.0672679
4M	256	cuda_fake	aos	32	4096	64	1	3	9.02404	0.0672343
4M	256	cuda_fake	aos	32	4096	64	1	4	9.02677	0.0672546
4M	256	cuda_fake	aos	32	4096	64	1	5	9.81841	0.0731528
4M	256	cuda_fake	aos	50	16	1	1	1	29.8719	0.14244
4M	256	cuda_fake	aos	50	16	1	1	2	29.8772	0.142465
4M	256	cuda_fake	aos	50	16	1	1	3	29.8754	0.142457
4M	256	cuda_fake	aos	50	16	1	1	4	29.8728	0.142445
4M	256	cuda_fake	aos	50	16	1	1	5	29.8739	0.14245
4M	256	cuda_fake	aos	50	16	2	1	1	14.942	0.0712488
4M	256	cuda_fake	aos	50	16	2	1	2	14.9445	0.0712609
4M	256	cuda_fake	aos	50	16	2	1	3	14.9487	0.071281
4M	256	cuda_fake	aos	50	16	2	1	4	16.3331	0.0778824
4M	256	cuda_fake	aos	50	16	2	1	5	14.9608	0.0713386
4M	256	cuda_fake	aos	50	16	4	1	1	14.4986	0.0691349
4M	256	cuda_fake	aos	50	16	4	1	2	14.4971	0.0691276
4M	256	cuda_fake	aos	50	16	4	1	3	14.499	0.0691365
4M	256	cuda_fake	aos	50	16	4	1	4	14.4916	0.0691013
4M	256	cuda_fake	aos	50	16	4	1	5	14.5043	0.0691621
4M	256	cuda_fake	aos	50	16	8	1	1	14.2789	0.0680871
4M	256	cuda_fake	aos	50	16	8	1	2	15.5956	0.0743656
4M	256	cuda_fake	aos	50	16	8	1	3	14.2791	0.0680878
4M	256	cuda_fake	aos	50	16	8	1	4	14.2774	0.0680797
4M	256	cuda_fake	aos	50	16	8	1	5	14.2715	0.0680517
4M	256	cuda_fake	aos	50	16	16	1	1	13.7942	0.0657758
4M	256	cuda_fake	aos	50	16	16	1	2	13.7969	0.065789
4M	256	cuda_fake	aos	50	16	16	1	3	13.7967	0.065788
4M	256	cuda_fake	aos	50	16	16	1	4	13.8099	0.0658509
4M	256	cuda_fake	aos	50	16	16	1	5	13.7953	0.0657811
4M	256	cuda_fake	aos	50	16	32	1	1	15.0318	0.0716774
4M	256	cuda_fake	aos	50	16	32	1	2	14.6201	0.0697141
4M	256	cuda_fake	aos	50	16	32	1	3	13.7935	0.0657725
4M	256	cuda_fake	aos	50	16	32	1	4	13.7922	0.0657663
4M	256	cuda_fake	aos	50	16	32	1	5	13.7891	0.0657516
4M	256	cuda_fake	aos	50	16	64	1	1	13.7919	0.065765
4M	256	cuda_fake	aos	50	16	64	1	2	13.7974	0.0657912
4M	256	cuda_fake	aos	50	16	64	1	3	13.7947	0.0657785
4M	256	cuda_fake	aos	50	16	64	1	4	13.7939	0.0657744
4M	256	cuda_fake	aos	50	16	64	1	5	13.7996	0.0658018
4M	256	cuda_fake	aos	50	64	1	1	1	14.5034	0.0691576
4M	256	cuda_fake	aos	50	64	1	1	2	14.5266	0.0692682
4M	256	cuda_fake	aos	50	64	1	1	3	14.5034	0.0691576
4M	256	cuda_fake	aos	50	64	1	1	4	14.5017	0.0691494
4M	256	cuda_fake	aos	50	64	1	1	5	14.5066	0.0691729
4M	256	cuda_fake	aos	50	64	2	1	1	14.5013	0.0691476
4M	256	cuda_fake	aos	50	64	2	1	2	14.5013	0.0691475
4M	256	cuda_fake	aos	50	64	2	1	3	14.5009	0.0691458
4M	256	cuda_fake	aos	50	64	2	1	4	15.8387	0.075525
4M	256	cuda_fake	aos	50	64	2	1	5	15.8394	0.0755281
4M	256	cuda_fake	aos	50	64	4	1	1	14.4979	0.0691312
4M	256	cuda_fake	aos	50	64	4	1	2	14.4984	0.0691338
4M	256	cuda_fake	aos	50	64	4	1	3	14.4968	0.0691264
4M	256	cuda_fake	aos	50	64	4	1	4	14.4945	0.0691154
4M	256	cuda_fake	aos	50	64	4	1	5	14.4998	0.0691403
4M	256	cuda_fake	aos	50	64	8	1	1	13.7918	0.0657646
4M	256	cuda_fake	aos	50	64	8	1	2	13.7942	0.0657759
4M	256	cuda_fake	aos	50	64	8	1	3	13.7946	0.0657777
4M	256	cuda_fake	aos	50	64	8	1	4	15.0292	0.0716647
4M	256	cuda_fake	aos	50	64	8	1	5	15.03	0.0716686
4M	256	cuda_fake	aos	50	64	16	1	1	13.793	0.06577
4M	256	cuda_fake	aos	50	64	16	1	2	13.797	0.0657891
4M	256	cuda_fake	aos	50	64	16	1	3	13.7933	0.0657715
4M	256	cuda_fake	aos	50	64	16	1	4	13.7954	0.0657815
4M	256	cuda_fake	aos	50	64	16	1	5	13.7998	0.0658026
4M	256	cuda_fake	aos	50	64	32	1	1	13.7974	0.0657911
4M	256	cuda_fake	aos	50	64	32	1	2	13.7945	0.0657772
4M	256	cuda_fake	aos	50	64	32	1	3	15.0338	0.071687
4M	256	cuda_fake	aos	50	64	32	1	4	13.7975	0.0657917
4M	256	cuda_fake	aos	50	64	32	1	5	13.8008	0.0658071
4M	256	cuda_fake	aos	50	64	64	1	1	13.8011	0.0658085
4M	256	cuda_fake	aos	50	64	64	1	2	13.7976	0.0657922
