N	blockSize	algorithm	layout	dim	k	privCopies	itemsPerThread	seed	totalTime	normalizedTime
8M	256	cuda_fake_shm	aos	50	4096	16	16	3	8.48354	0.0202263
8M	256	cuda_fake_shm	aos	50	4096	16	16	4	8.43784	0.0201174
8M	256	cuda_fake_shm	aos	50	4096	16	16	5	8.06297	0.0192236
8M	256	cuda_fake_shm	aos	50	4096	16	64	1	4.26981	0.01018
8M	256	cuda_fake_shm	aos	50	4096	16	64	2	4.2652	0.010169
8M	256	cuda_fake_shm	aos	50	4096	16	64	3	4.26621	0.0101714
8M	256	cuda_fake_shm	aos	50	4096	16	64	4	4.26659	0.0101724
8M	256	cuda_fake_shm	aos	50	4096	16	64	5	4.26442	0.0101672
8M	256	cuda_fake_shm	aos	50	4096	16	256	1	3.56876	0.00850857
8M	256	cuda_fake_shm	aos	50	4096	16	256	2	3.5714	0.00851487
8M	256	cuda_fake_shm	aos	50	4096	16	256	3	4.22105	0.0100638
8M	256	cuda_fake_shm	aos	50	4096	16	256	4	3.61318	0.00861449
8M	256	cuda_fake_shm	aos	50	4096	16	256	5	3.57237	0.00851719
8M	256	cuda_fake_shm	aos	50	4096	16	1024	1	3.4969	0.00833726
8M	256	cuda_fake_shm	aos	50	4096	16	1024	2	3.5155	0.00838161
8M	256	cuda_fake_shm	aos	50	4096	16	1024	3	3.49608	0.00833529
8M	256	cuda_fake_shm	aos	50	4096	16	1024	4	3.49812	0.00834017
8M	256	cuda_fake_shm	aos	50	4096	16	1024	5	3.51767	0.00838679
8M	256	cuda_fake_shm	aos	50	4096	32	1	1	73.597	0.175469
8M	256	cuda_fake_shm	aos	50	4096	32	1	2	87.1229	0.207717
8M	256	cuda_fake_shm	aos	50	4096	32	1	3	78.5068	0.187175
8M	256	cuda_fake_shm	aos	50	4096	32	1	4	73.5983	0.175472
8M	256	cuda_fake_shm	aos	50	4096	32	1	5	73.5973	0.17547
8M	256	cuda_fake_shm	aos	50	4096	32	16	1	7.16732	0.0170882
8M	256	cuda_fake_shm	aos	50	4096	32	16	2	7.16507	0.0170829
8M	256	cuda_fake_shm	aos	50	4096	32	16	3	7.16882	0.0170918
8M	256	cuda_fake_shm	aos	50	4096	32	16	4	7.16466	0.0170819
8M	256	cuda_fake_shm	aos	50	4096	32	16	5	7.16303	0.017078
8M	256	cuda_fake_shm	aos	50	4096	32	64	1	5.06151	0.0120676
8M	256	cuda_fake_shm	aos	50	4096	32	64	2	4.59771	0.0109618
8M	256	cuda_fake_shm	aos	50	4096	32	64	3	4.2865	0.0102198
8M	256	cuda_fake_shm	aos	50	4096	32	64	4	4.28576	0.0102181
8M	256	cuda_fake_shm	aos	50	4096	32	64	5	4.28907	0.0102259
8M	256	cuda_fake_shm	aos	50	4096	32	256	1	3.59189	0.00856374
8M	256	cuda_fake_shm	aos	50	4096	32	256	2	3.58988	0.00855893
8M	256	cuda_fake_shm	aos	50	4096	32	256	3	3.59023	0.00855976
8M	256	cuda_fake_shm	aos	50	4096	32	256	4	3.59083	0.0085612
8M	256	cuda_fake_shm	aos	50	4096	32	256	5	3.59269	0.00856563
8M	256	cuda_fake_shm	aos	50	4096	32	1024	1	3.78703	0.00902898
8M	256	cuda_fake_shm	aos	50	4096	32	1024	2	3.52265	0.00839866
8M	256	cuda_fake_shm	aos	50	4096	32	1024	3	3.53098	0.0084185
8M	256	cuda_fake_shm	aos	50	4096	32	1024	4	3.5197	0.00839161
8M	256	cuda_fake_shm	aos	50	4096	32	1024	5	3.52856	0.00841274
8M	256	cuda_fake_shm	aos	50	4096	64	1	1	70.2324	0.167447
8M	256	cuda_fake_shm	aos	50	4096	64	1	2	70.2335	0.16745
8M	256	cuda_fake_shm	aos	50	4096	64	1	3	70.2323	0.167447
8M	256	cuda_fake_shm	aos	50	4096	64	1	4	70.2315	0.167445
8M	256	cuda_fake_shm	aos	50	4096	64	1	5	80.8184	0.192686
8M	256	cuda_fake_shm	aos	50	4096	64	16	1	7.18559	0.0171318
8M	256	cuda_fake_shm	aos	50	4096	64	16	2	7.19466	0.0171534
8M	256	cuda_fake_shm	aos	50	4096	64	16	3	7.20504	0.0171782
8M	256	cuda_fake_shm	aos	50	4096	64	16	4	7.18	0.0171185
8M	256	cuda_fake_shm	aos	50	4096	64	16	5	7.17927	0.0171167
8M	256	cuda_fake_shm	aos	50	4096	64	64	1	4.31837	0.0102958
8M	256	cuda_fake_shm	aos	50	4096	64	64	2	4.31869	0.0102966
8M	256	cuda_fake_shm	aos	50	4096	64	64	3	4.3196	0.0102987
8M	256	cuda_fake_shm	aos	50	4096	64	64	4	5.09269	0.0121419
8M	256	cuda_fake_shm	aos	50	4096	64	64	5	4.63453	0.0110496
8M	256	cuda_fake_shm	aos	50	4096	64	256	1	3.62494	0.00864252
8M	256	cuda_fake_shm	aos	50	4096	64	256	2	3.62476	0.00864209
8M	256	cuda_fake_shm	aos	50	4096	64	256	3	3.6258	0.00864459
8M	256	cuda_fake_shm	aos	50	4096	64	256	4	3.62427	0.00864093
8M	256	cuda_fake_shm	aos	50	4096	64	256	5	3.62566	0.00864425
8M	256	cuda_fake_shm	aos	50	4096	64	1024	1	3.56135	0.00849093
8M	256	cuda_fake_shm	aos	50	4096	64	1024	2	3.55746	0.00848164
8M	256	cuda_fake_shm	aos	50	4096	64	1024	3	4.20341	0.0100217
8M	256	cuda_fake_shm	aos	50	4096	64	1024	4	3.56157	0.00849144
8M	256	cuda_fake_shm	aos	50	4096	64	1024	5	3.56143	0.00849111
8M	256	cuda_fake_shm	aos	64	16	1	1	1	46.383	0.086395
8M	256	cuda_fake_shm	aos	64	16	1	1	2	46.384	0.0863969
8M	256	cuda_fake_shm	aos	64	16	1	1	3	46.3828	0.0863946
8M	256	cuda_fake_shm	aos	64	16	1	1	4	46.3835	0.0863959
8M	256	cuda_fake_shm	aos	64	16	1	1	5	46.3845	0.0863979
8M	256	cuda_fake_shm	aos	64	16	1	16	1	3.04708	0.00567564
8M	256	cuda_fake_shm	aos	64	16	1	16	2	2.92112	0.00544101
8M	256	cuda_fake_shm	aos	64	16	1	16	3	2.92138	0.0054415
8M	256	cuda_fake_shm	aos	64	16	1	16	4	2.92111	0.00544099
8M	256	cuda_fake_shm	aos	64	16	1	16	5	2.92165	0.005442
8M	256	cuda_fake_shm	aos	64	16	1	64	1	2.35723	0.00439069
8M	256	cuda_fake_shm	aos	64	16	1	64	2	2.35759	0.00439134
8M	256	cuda_fake_shm	aos	64	16	1	64	3	2.80448	0.00522374
8M	256	cuda_fake_shm	aos	64	16	1	64	4	2.53691	0.00472537
8M	256	cuda_fake_shm	aos	64	16	1	64	5	2.54083	0.00473266
8M	256	cuda_fake_shm	aos	64	16	1	256	1	2.32321	0.00432731
8M	256	cuda_fake_shm	aos	64	16	1	256	2	2.30413	0.00429178
8M	256	cuda_fake_shm	aos	64	16	1	256	3	2.30469	0.00429282
8M	256	cuda_fake_shm	aos	64	16	1	256	4	2.30466	0.00429277
8M	256	cuda_fake_shm	aos	64	16	1	256	5	2.32619	0.00433286
8M	256	cuda_fake_shm	aos	64	16	1	1024	1	2.85544	0.00531868
8M	256	cuda_fake_shm	aos	64	16	1	1024	2	2.72839	0.00508202
8M	256	cuda_fake_shm	aos	64	16	1	1024	3	2.74264	0.00510856
8M	256	cuda_fake_shm	aos	64	16	1	1024	4	2.73209	0.00508891
8M	256	cuda_fake_shm	aos	64	16	1	1024	5	2.73992	0.00510349
8M	256	cuda_fake_shm	aos	64	16	2	1	1	23.2103	0.0432325
8M	256	cuda_fake_shm	aos	64	16	2	1	2	23.2086	0.0432294
8M	256	cuda_fake_shm	aos	64	16	2	1	3	26.9733	0.0502417
8M	256	cuda_fake_shm	aos	64	16	2	1	4	23.2097	0.0432315
8M	256	cuda_fake_shm	aos	64	16	2	1	5	23.2087	0.0432296
8M	256	cuda_fake_shm	aos	64	16	2	16	1	2.81685	0.0052468
8M	256	cuda_fake_shm	aos	64	16	2	16	2	2.81521	0.00524374
8M	256	cuda_fake_shm	aos	64	16	2	16	3	2.81745	0.0052479
8M	256	cuda_fake_shm	aos	64	16	2	16	4	2.81736	0.00524775
8M	256	cuda_fake_shm	aos	64	16	2	16	5	2.81728	0.00524759
8M	256	cuda_fake_shm	aos	64	16	2	64	1	2.51675	0.00468782
8M	256	cuda_fake_shm	aos	64	16	2	64	2	2.39491	0.00446087
8M	256	cuda_fake_shm	aos	64	16	2	64	3	2.39742	0.00446554
8M	256	cuda_fake_shm	aos	64	16	2	64	4	2.39282	0.00445697
8M	256	cuda_fake_shm	aos	64	16	2	64	5	2.39575	0.00446243
8M	256	cuda_fake_shm	aos	64	16	2	256	1	2.30906	0.00430096
8M	256	cuda_fake_shm	aos	64	16	2	256	2	2.33627	0.00435164
8M	256	cuda_fake_shm	aos	64	16	2	256	3	2.629	0.00489689
8M	256	cuda_fake_shm	aos	64	16	2	256	4	2.40258	0.00447515
8M	256	cuda_fake_shm	aos	64	16	2	256	5	2.39376	0.00445873
8M	256	cuda_fake_shm	aos	64	16	2	1024	1	2.72803	0.00508136
8M	256	cuda_fake_shm	aos	64	16	2	1024	2	2.72138	0.00506896
8M	256	cuda_fake_shm	aos	64	16	2	1024	3	2.74591	0.00511465
8M	256	cuda_fake_shm	aos	64	16	2	1024	4	2.73192	0.0050886
8M	256	cuda_fake_shm	aos	64	16	2	1024	5	2.72309	0.00507216
8M	256	cuda_fake_shm	aos	64	16	4	1	1	23.2094	0.0432308
8M	256	cuda_fake_shm	aos	64	16	4	1	2	23.2121	0.0432359
8M	256	cuda_fake_shm	aos	64	16	4	1	3	23.2097	0.0432314
8M	256	cuda_fake_shm	aos	64	16	4	1	4	23.2101	0.0432322
8M	256	cuda_fake_shm	aos	64	16	4	1	5	23.2121	0.0432358
8M	256	cuda_fake_shm	aos	64	16	4	16	1	2.83169	0.00527443
8M	256	cuda_fake_shm	aos	64	16	4	16	2	2.81651	0.00524615
8M	256	cuda_fake_shm	aos	64	16	4	16	3	3.25956	0.0060714
8M	256	cuda_fake_shm	aos	64	16	4	16	4	2.96247	0.00551804
8M	256	cuda_fake_shm	aos	64	16	4	16	5	2.81677	0.00524663
8M	256	cuda_fake_shm	aos	64	16	4	64	1	2.39704	0.00446484
8M	256	cuda_fake_shm	aos	64	16	4	64	2	2.39157	0.00445465
8M	256	cuda_fake_shm	aos	64	16	4	64	3	2.39537	0.00446172
8M	256	cuda_fake_shm	aos	64	16	4	64	4	2.39153	0.00445456
8M	256	cuda_fake_shm	aos	64	16	4	64	5	2.39411	0.00445938
8M	256	cuda_fake_shm	aos	64	16	4	256	1	2.44726	0.00455837
8M	256	cuda_fake_shm	aos	64	16	4	256	2	2.31397	0.00431011
8M	256	cuda_fake_shm	aos	64	16	4	256	3	2.31699	0.00431572
8M	256	cuda_fake_shm	aos	64	16	4	256	4	2.31656	0.00431493
8M	256	cuda_fake_shm	aos	64	16	4	256	5	2.31537	0.00431271
8M	256	cuda_fake_shm	aos	64	16	4	1024	1	2.72718	0.00507977
8M	256	cuda_fake_shm	aos	64	16	4	1024	2	2.73675	0.00509759
8M	256	cuda_fake_shm	aos	64	16	4	1024	3	3.23548	0.00602655
8M	256	cuda_fake_shm	aos	64	16	4	1024	4	2.72845	0.00508213
8M	256	cuda_fake_shm	aos	64	16	4	1024	5	2.72197	0.00507006
8M	256	cuda_fake_shm	aos	64	16	8	1	1	11.6147	0.0216341
8M	256	cuda_fake_shm	aos	64	16	8	1	2	11.6151	0.0216348
8M	256	cuda_fake_shm	aos	64	16	8	1	3	11.6142	0.0216332
8M	256	cuda_fake_shm	aos	64	16	8	1	4	11.6152	0.021635
8M	256	cuda_fake_shm	aos	64	16	8	1	5	11.6173	0.0216388
8M	256	cuda_fake_shm	aos	64	16	8	16	1	2.96192	0.00551701
8M	256	cuda_fake_shm	aos	64	16	8	16	2	2.81842	0.00524972
8M	256	cuda_fake_shm	aos	64	16	8	16	3	2.82038	0.00525337
8M	256	cuda_fake_shm	aos	64	16	8	16	4	2.81885	0.00525052
8M	256	cuda_fake_shm	aos	64	16	8	16	5	2.81753	0.00524806
8M	256	cuda_fake_shm	aos	64	16	8	64	1	2.39392	0.00445901
8M	256	cuda_fake_shm	aos	64	16	8	64	2	2.39781	0.00446626
8M	256	cuda_fake_shm	aos	64	16	8	64	3	2.83706	0.00528445
8M	256	cuda_fake_shm	aos	64	16	8	64	4	2.57725	0.00480049
8M	256	cuda_fake_shm	aos	64	16	8	64	5	2.39771	0.00446608
8M	256	cuda_fake_shm	aos	64	16	8	256	1	2.31412	0.00431039
8M	256	cuda_fake_shm	aos	64	16	8	256	2	2.31365	0.00430951
8M	256	cuda_fake_shm	aos	64	16	8	256	3	2.31166	0.00430581
8M	256	cuda_fake_shm	aos	64	16	8	256	4	2.31658	0.00431497
8M	256	cuda_fake_shm	aos	64	16	8	256	5	2.3152	0.00431239
8M	256	cuda_fake_shm	aos	64	16	8	1024	1	2.63655	0.00491097
8M	256	cuda_fake_shm	aos	64	16	8	1024	2	2.72603	0.00507762
8M	256	cuda_fake_shm	aos	64	16	8	1024	3	2.63658	0.00491101
8M	256	cuda_fake_shm	aos	64	16	8	1024	4	2.63574	0.00490945
8M	256	cuda_fake_shm	aos	64	16	8	1024	5	2.7339	0.00509228
8M	256	cuda_fake_shm	aos	64	16	16	1	1	11.4124	0.0212573
8M	256	cuda_fake_shm	aos	64	16	16	1	2	11.4111	0.0212548
8M	256	cuda_fake_shm	aos	64	16	16	1	3	13.5159	0.0251754
8M	256	cuda_fake_shm	aos	64	16	16	1	4	12.2801	0.0228735
8M	256	cuda_fake_shm	aos	64	16	16	1	5	11.4124	0.0212573
8M	256	cuda_fake_shm	aos	64	16	16	16	1	2.81777	0.00524851
8M	256	cuda_fake_shm	aos	64	16	16	16	2	2.81725	0.00524754
8M	256	cuda_fake_shm	aos	64	16	16	16	3	2.81908	0.00525095
8M	256	cuda_fake_shm	aos	64	16	16	16	4	2.81896	0.00525071
8M	256	cuda_fake_shm	aos	64	16	16	16	5	2.81875	0.00525033
8M	256	cuda_fake_shm	aos	64	16	16	64	1	2.65254	0.00494074
8M	256	cuda_fake_shm	aos	64	16	16	64	2	2.39715	0.00446504
8M	256	cuda_fake_shm	aos	64	16	16	64	3	2.39283	0.00445699
8M	256	cuda_fake_shm	aos	64	16	16	64	4	2.39737	0.00446546
8M	256	cuda_fake_shm	aos	64	16	16	64	5	2.39397	0.00445911
8M	256	cuda_fake_shm	aos	64	16	16	256	1	2.33296	0.00434548
8M	256	cuda_fake_shm	aos	64	16	16	256	2	2.33115	0.0043421
8M	256	cuda_fake_shm	aos	64	16	16	256	3	2.74276	0.00510878
8M	256	cuda_fake_shm	aos	64	16	16	256	4	2.43604	0.00453747
8M	256	cuda_fake_shm	aos	64	16	16	256	5	2.31679	0.00431536
8M	256	cuda_fake_shm	aos	64	16	16	1024	1	2.73918	0.00510211
8M	256	cuda_fake_shm	aos	64	16	16	1024	2	2.72318	0.00507232
8M	256	cuda_fake_shm	aos	64	16	16	1024	3	2.72594	0.00507745
8M	256	cuda_fake_shm	aos	64	16	16	1024	4	2.73491	0.00509416
8M	256	cuda_fake_shm	aos	64	16	16	1024	5	2.73432	0.00509306
8M	256	cuda_fake_shm	aos	64	16	32	1	1	11.4114	0.0212555
8M	256	cuda_fake_shm	aos	64	16	32	1	2	11.4118	0.0212562
8M	256	cuda_fake_shm	aos	64	16	32	1	3	11.4111	0.0212548
8M	256	cuda_fake_shm	aos	64	16	32	1	4	11.4162	0.0212644
8M	256	cuda_fake_shm	aos	64	16	32	1	5	11.4115	0.0212555
8M	256	cuda_fake_shm	aos	64	16	32	16	1	2.81927	0.0052513
8M	256	cuda_fake_shm	aos	64	16	32	16	2	2.81825	0.0052494
8M	256	cuda_fake_shm	aos	64	16	32	16	3	3.33645	0.00621461
8M	256	cuda_fake_shm	aos	64	16	32	16	4	2.81942	0.00525159
8M	256	cuda_fake_shm	aos	64	16	32	16	5	2.8187	0.00525025
8M	256	cuda_fake_shm	aos	64	16	32	64	1	2.39919	0.00446883
8M	256	cuda_fake_shm	aos	64	16	32	64	2	2.39805	0.00446671
8M	256	cuda_fake_shm	aos	64	16	32	64	3	2.3959	0.00446271
8M	256	cuda_fake_shm	aos	64	16	32	64	4	2.40008	0.0044705
8M	256	cuda_fake_shm	aos	64	16	32	64	5	2.40116	0.0044725
8M	256	cuda_fake_shm	aos	64	16	32	256	1	2.31666	0.00431511
8M	256	cuda_fake_shm	aos	64	16	32	256	2	2.31867	0.00431885
8M	256	cuda_fake_shm	aos	64	16	32	256	3	2.31246	0.0043073
8M	256	cuda_fake_shm	aos	64	16	32	256	4	2.31576	0.00431344
8M	256	cuda_fake_shm	aos	64	16	32	256	5	2.31669	0.00431517
8M	256	cuda_fake_shm	aos	64	16	32	1024	1	2.72381	0.0050735
8M	256	cuda_fake_shm	aos	64	16	32	1024	2	2.38811	0.0044482
8M	256	cuda_fake_shm	aos	64	16	32	1024	3	3.25018	0.00605393
8M	256	cuda_fake_shm	aos	64	16	32	1024	4	2.87666	0.0053582
8M	256	cuda_fake_shm	aos	64	16	32	1024	5	2.42529	0.00451746
8M	256	cuda_fake_shm	aos	64	16	64	1	1	11.4141	0.0212604
8M	256	cuda_fake_shm	aos	64	16	64	1	2	11.4155	0.0212631
8M	256	cuda_fake_shm	aos	64	16	64	1	3	11.4143	0.0212608
8M	256	cuda_fake_shm	aos	64	16	64	1	4	11.4161	0.0212641
8M	256	cuda_fake_shm	aos	64	16	64	1	5	11.4141	0.0212605
8M	256	cuda_fake_shm	aos	64	16	64	16	1	3.0347	0.00565257
8M	256	cuda_fake_shm	aos	64	16	64	16	2	2.8215	0.00525544
8M	256	cuda_fake_shm	aos	64	16	64	16	3	2.82106	0.00525463
8M	256	cuda_fake_shm	aos	64	16	64	16	4	2.82188	0.00525617
8M	256	cuda_fake_shm	aos	64	16	64	16	5	2.82231	0.00525696
8M	256	cuda_fake_shm	aos	64	16	64	64	1	2.4007	0.00447166
8M	256	cuda_fake_shm	aos	64	16	64	64	2	2.40052	0.00447132
8M	256	cuda_fake_shm	aos	64	16	64	64	3	2.85265	0.00531347
8M	256	cuda_fake_shm	aos	64	16	64	64	4	2.58403	0.00481313
8M	256	cuda_fake_shm	aos	64	16	64	64	5	2.57824	0.00480235
8M	256	cuda_fake_shm	aos	64	16	64	256	1	2.32116	0.0043235
8M	256	cuda_fake_shm	aos	64	16	64	256	2	2.32226	0.00432555
8M	256	cuda_fake_shm	aos	64	16	64	256	3	2.33564	0.00435046
8M	256	cuda_fake_shm	aos	64	16	64	256	4	2.31672	0.00431523
8M	256	cuda_fake_shm	aos	64	16	64	256	5	2.31818	0.00431795
8M	256	cuda_fake_shm	aos	64	16	64	1024	1	3.16449	0.00589432
8M	256	cuda_fake_shm	aos	64	16	64	1024	2	2.88882	0.00538085
8M	256	cuda_fake_shm	aos	64	16	64	1024	3	2.88797	0.00537927
8M	256	cuda_fake_shm	aos	64	16	64	1024	4	2.76774	0.00515531
8M	256	cuda_fake_shm	aos	64	16	64	1024	5	2.73617	0.00509652
8M	256	cuda_fake_shm	aos	64	64	1	1	1	46.404	0.0864342
8M	256	cuda_fake_shm	aos	64	64	1	1	2	46.4077	0.0864411
8M	256	cuda_fake_shm	aos	64	64	1	1	3	51.8917	0.0966558
8M	256	cuda_fake_shm	aos	64	64	1	1	4	46.403	0.0864323
8M	256	cuda_fake_shm	aos	64	64	1	1	5	46.4042	0.0864346
8M	256	cuda_fake_shm	aos	64	64	1	16	1	3.61342	0.00673052
8M	256	cuda_fake_shm	aos	64	64	1	16	2	3.61508	0.00673361
8M	256	cuda_fake_shm	aos	64	64	1	16	3	3.61413	0.00673184
8M	256	cuda_fake_shm	aos	64	64	1	16	4	3.61415	0.00673188
8M	256	cuda_fake_shm	aos	64	64	1	16	5	3.61404	0.00673167
8M	256	cuda_fake_shm	aos	64	64	1	64	1	2.78593	0.0051892
8M	256	cuda_fake_shm	aos	64	64	1	64	2	2.78613	0.00518958
8M	256	cuda_fake_shm	aos	64	64	1	64	3	2.58893	0.00482226
8M	256	cuda_fake_shm	aos	64	64	1	64	4	2.59246	0.00482883
8M	256	cuda_fake_shm	aos	64	64	1	64	5	2.59227	0.00482848
8M	256	cuda_fake_shm	aos	64	64	1	256	1	2.38008	0.00443325
8M	256	cuda_fake_shm	aos	64	64	1	256	2	2.35663	0.00438956
8M	256	cuda_fake_shm	aos	64	64	1	256	3	2.8164	0.00524595
8M	256	cuda_fake_shm	aos	64	64	1	256	4	2.50109	0.00465865
8M	256	cuda_fake_shm	aos	64	64	1	256	5	2.37791	0.0044292
8M	256	cuda_fake_shm	aos	64	64	1	1024	1	2.58138	0.0048082
8M	256	cuda_fake_shm	aos	64	64	1	1024	2	2.58113	0.00480772
8M	256	cuda_fake_shm	aos	64	64	1	1024	3	2.57355	0.00479361
8M	256	cuda_fake_shm	aos	64	64	1	1024	4	2.58321	0.00481161
8M	256	cuda_fake_shm	aos	64	64	1	1024	5	2.58156	0.00480853
8M	256	cuda_fake_shm	aos	64	64	2	1	1	49.5434	0.0922817
8M	256	cuda_fake_shm	aos	64	64	2	1	2	46.4131	0.0864511
8M	256	cuda_fake_shm	aos	64	64	2	1	3	46.4101	0.0864455
8M	256	cuda_fake_shm	aos	64	64	2	1	4	46.4088	0.0864431
8M	256	cuda_fake_shm	aos	64	64	2	1	5	46.4054	0.0864368
8M	256	cuda_fake_shm	aos	64	64	2	16	1	3.7388	0.00696405
8M	256	cuda_fake_shm	aos	64	64	2	16	2	3.7385	0.00696349
8M	256	cuda_fake_shm	aos	64	64	2	16	3	4.3268	0.00805929
8M	256	cuda_fake_shm	aos	64	64	2	16	4	3.93205	0.00732402
8M	256	cuda_fake_shm	aos	64	64	2	16	5	3.73864	0.00696375
8M	256	cuda_fake_shm	aos	64	64	2	64	1	2.6245	0.00488852
8M	256	cuda_fake_shm	aos	64	64	2	64	2	2.62249	0.00488477
8M	256	cuda_fake_shm	aos	64	64	2	64	3	2.6227	0.00488517
8M	256	cuda_fake_shm	aos	64	64	2	64	4	2.62219	0.00488421
8M	256	cuda_fake_shm	aos	64	64	2	64	5	2.62234	0.0048845
8M	256	cuda_fake_shm	aos	64	64	2	256	1	2.56803	0.00478332
8M	256	cuda_fake_shm	aos	64	64	2	256	2	2.57189	0.00479052
8M	256	cuda_fake_shm	aos	64	64	2	256	3	2.37707	0.00442763
8M	256	cuda_fake_shm	aos	64	64	2	256	4	2.37373	0.00442141
8M	256	cuda_fake_shm	aos	64	64	2	256	5	2.3764	0.00442639
8M	256	cuda_fake_shm	aos	64	64	2	1024	1	2.44173	0.00454808
8M	256	cuda_fake_shm	aos	64	64	2	1024	2	2.58684	0.00481836
8M	256	cuda_fake_shm	aos	64	64	2	1024	3	3.05627	0.00569274
8M	256	cuda_fake_shm	aos	64	64	2	1024	4	2.71595	0.00505884
8M	256	cuda_fake_shm	aos	64	64	2	1024	5	2.44368	0.00455171
8M	256	cuda_fake_shm	aos	64	64	4	1	1	26.0219	0.0484695
8M	256	cuda_fake_shm	aos	64	64	4	1	2	26.0225	0.0484707
8M	256	cuda_fake_shm	aos	64	64	4	1	3	26.0215	0.0484689
8M	256	cuda_fake_shm	aos	64	64	4	1	4	26.0203	0.0484667
8M	256	cuda_fake_shm	aos	64	64	4	1	5	26.0223	0.0484703
8M	256	cuda_fake_shm	aos	64	64	4	16	1	3.92966	0.00731956
8M	256	cuda_fake_shm	aos	64	64	4	16	2	3.73828	0.00696309
8M	256	cuda_fake_shm	aos	64	64	4	16	3	3.73602	0.00695888
8M	256	cuda_fake_shm	aos	64	64	4	16	4	3.73808	0.00696271
8M	256	cuda_fake_shm	aos	64	64	4	16	5	3.73789	0.00696236
8M	256	cuda_fake_shm	aos	64	64	4	64	1	2.62493	0.00488931
8M	256	cuda_fake_shm	aos	64	64	4	64	2	2.62371	0.00488705
8M	256	cuda_fake_shm	aos	64	64	4	64	3	3.10949	0.00579187
8M	256	cuda_fake_shm	aos	64	64	4	64	4	3.106	0.00578538
8M	256	cuda_fake_shm	aos	64	64	4	64	5	2.82146	0.00525538
8M	256	cuda_fake_shm	aos	64	64	4	256	1	2.3901	0.00445191
8M	256	cuda_fake_shm	aos	64	64	4	256	2	2.38432	0.00444115
8M	256	cuda_fake_shm	aos	64	64	4	256	3	2.39787	0.00446638
8M	256	cuda_fake_shm	aos	64	64	4	256	4	2.38441	0.0044413
8M	256	cuda_fake_shm	aos	64	64	4	256	5	2.36788	0.00441051
8M	256	cuda_fake_shm	aos	64	64	4	1024	1	3.05591	0.00569207
8M	256	cuda_fake_shm	aos	64	64	4	1024	2	2.71858	0.00506375
8M	256	cuda_fake_shm	aos	64	64	4	1024	3	2.40218	0.00447441
8M	256	cuda_fake_shm	aos	64	64	4	1024	4	2.40243	0.00447488
8M	256	cuda_fake_shm	aos	64	64	4	1024	5	2.57993	0.00480549
8M	256	cuda_fake_shm	aos	64	64	8	1	1	26.0231	0.0484718
8M	256	cuda_fake_shm	aos	64	64	8	1	2	26.0218	0.0484695
8M	256	cuda_fake_shm	aos	64	64	8	1	3	26.0236	0.0484728
8M	256	cuda_fake_shm	aos	64	64	8	1	4	30.8309	0.0574271
8M	256	cuda_fake_shm	aos	64	64	8	1	5	27.9875	0.0521308
8M	256	cuda_fake_shm	aos	64	64	8	16	1	3.73748	0.00696159
8M	256	cuda_fake_shm	aos	64	64	8	16	2	3.73948	0.00696531
8M	256	cuda_fake_shm	aos	64	64	8	16	3	3.73864	0.00696376
8M	256	cuda_fake_shm	aos	64	64	8	16	4	3.73826	0.00696305
8M	256	cuda_fake_shm	aos	64	64	8	16	5	3.73882	0.0069641
8M	256	cuda_fake_shm	aos	64	64	8	64	1	3.10498	0.00578348
8M	256	cuda_fake_shm	aos	64	64	8	64	2	2.76203	0.00514469
8M	256	cuda_fake_shm	aos	64	64	8	64	3	2.62637	0.00489199
8M	256	cuda_fake_shm	aos	64	64	8	64	4	2.62594	0.0048912
8M	256	cuda_fake_shm	aos	64	64	8	64	5	2.62381	0.00488722
8M	256	cuda_fake_shm	aos	64	64	8	256	1	2.39871	0.00446794
8M	256	cuda_fake_shm	aos	64	64	8	256	2	2.39252	0.00445642
8M	256	cuda_fake_shm	aos	64	64	8	256	3	2.37714	0.00442776
8M	256	cuda_fake_shm	aos	64	64	8	256	4	2.83109	0.00527333
8M	256	cuda_fake_shm	aos	64	64	8	256	5	2.56008	0.00476852
8M	256	cuda_fake_shm	aos	64	64	8	1024	1	2.58614	0.00481705
8M	256	cuda_fake_shm	aos	64	64	8	1024	2	2.58542	0.00481572
8M	256	cuda_fake_shm	aos	64	64	8	1024	3	2.40172	0.00447355
8M	256	cuda_fake_shm	aos	64	64	8	1024	4	2.44033	0.00454547
8M	256	cuda_fake_shm	aos	64	64	8	1024	5	2.58722	0.00481907
8M	256	cuda_fake_shm	aos	64	64	16	1	1	30.2529	0.0563503
8M	256	cuda_fake_shm	aos	64	64	16	1	2	27.3597	0.0509614
8M	256	cuda_fake_shm	aos	64	64	16	1	3	26.0225	0.0484706
8M	256	cuda_fake_shm	aos	64	64	16	1	4	26.0235	0.0484726
8M	256	cuda_fake_shm	aos	64	64	16	1	5	26.0218	0.0484695
8M	256	cuda_fake_shm	aos	64	64	16	16	1	3.74066	0.00696753
8M	256	cuda_fake_shm	aos	64	64	16	16	2	3.73933	0.00696504
8M	256	cuda_fake_shm	aos	64	64	16	16	3	3.73732	0.00696131
8M	256	cuda_fake_shm	aos	64	64	16	16	4	4.42478	0.0082418
8M	256	cuda_fake_shm	aos	64	64	16	16	5	4.42559	0.00824331
8M	256	cuda_fake_shm	aos	64	64	16	64	1	2.75951	0.00513998
